url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source
https://www.koreaherald.com/article/835224,YG Entertainment invests in Korean remake of 'Scarlet Heart',2016-01-25,,"YG Entertainment said Monday it will invest in the upcoming South Korean remake of the Chinese soap opera ""Scarlet Heart,"" starring actor Lee Joon-gi and singer-songwriter IU. The South Korean entertainment agency will join NBCUniversal and a local production company in financing and producing the show, which will air simultaneously in South Korea and China in the latter half of this year. The South Korean version, titled ""Scarlet Heart: Ryeo,"" is the first Asian soap opera to be financed by NBCUniversal. YG said it is planning various business ventures related to ""Scarlet Heart: Ryeo"" in cosmetics, media commerce and character designs. The series based on the Chinese novel titled ""Bu Bu Jing Xin"" will also feature actors Kang Ha-neul, Hong Jong-hyeon and Baekheon of the boy band EXO. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly mentions her as one of the main stars in a major television drama ""Scarlet Heart: Ryeo."" The context perfectly aligns with her occupation as an actress, and it represents a significant acting project in her career. The article correctly identifies her alongside her role, and the production is a major collaboration involving YG Entertainment and NBCUniversal, indicating the scale and importance of this acting project in her career.",
https://www.koreaherald.com/article/805068,Seohyun joins star-studded lineup for ‘Moon Lovers’,2016-01-06,https://wimg.heraldcorp.com/content/default/2016/01/06/20160106001418_0.jpg?type=h&h=240,"Girls’ Generation’s Seohyun became the latest star to add her name to the cast of upcoming fantasy period drama “Bobogyeongsim: Ryeo (Moon Lovers)” which has already created much buzz with its A-list lineup. The TV drama, based on the 2005 Chinese novel “Bu Bu Jing Xin (Scarlet Heart)” by Tong Hua and its adaptation that aired in 2011, will tell the story of a woman in Seoul who goes back in time to the Goryeo Dynasty. Singer-actress IU has been cast in the role of the leading lady, while the male lead will be played by Lee Joon-ki, who plays a prince. Other actors playing various royal roles include Kang Ha-neul, Hong Jong-hyun, EXO’s Baekhyun, Nam Joo-hyuk and Ji Soo. “Moon Lovers,” which will be completely preproduced, is set to air later this year simultaneously on SBS and in China. It is the first Korean drama production to land an investment from American entertainment giant Universal Studios. By Won Ho-jung ()",iu,5.0,"The article is highly relevant to IU as it directly mentions her casting as the leading lady in ""Moon Lovers,"" a major TV drama production. It specifically discusses her role as an actress in this significant project, which aligns with her occupation as both a singer and actress. The article mentions her alongside other notable actors and describes a high-profile production with international reach (including Universal Studios investment), making it very pertinent to her acting career.",
https://www.koreaherald.com/article/750841,IU ‘still loves’ song ‘Zeze’ despite pedophilia controversy,2015-11-23,https://wimg.heraldcorp.com/content/default/2015/11/23/20151123001285_0.jpg?type=h&h=240,"Singer-songwriter IU stood by a song she wrote inspired by a 5-year-old boy character from a classic novel and for which she was mired in a controversy over pedophilia. At her solo concert in Seoul on Saturday, the 22-year-old singer-songwriter performed the controversial song, “Zeze,” explaining to the audience that she “still dearly loves it.” A track on IU’s latest EP “Chat-shire,” the song is named after the boy protagonist of Portuguese novel “My Sweet Orange Tree.” Its self-written lyrics have been the target of criticism, with some critics viewing them as “hinting at pedophilia.” That the singer had described the character Zeze as “sexy” in a separate interview also became a point of debate. IU was unperturbed, however, as she sang the piece in front of around 6,000 audience members at Saturday’s concert at the Olympic Hall in Seoul, in what was to be the opening of her domestic tour. IU started off the concert with “Shoes,” from her latest mini-EP “Chat-shire,” followed by “Everyone has secrets,” “Obliviate” and “Red Queen,” leading up to “Zeze,” the fifth in the song lineup. People close to IU were present to give her emotional support. IU’s boyfriend of two years, Jang Ki-ha, along with her best friend Yoo In-na and Indie duo group 10cm’s Kwon Jung-yeol were in the crowd. The chanteuse finished off the show by thanking the audience, “As this was the first concert (for ‘Chat-shire’), we prepared hard, and there were things to overcome. I was very nervous but upon coming up to the stage, I saw your smiling faces and felt grateful. You had no worries on your shining faces and that was reassuring.” Following the two-day concert over the weekend, IU will continue on a national tour that stretches to Daegu, Busan, Gwangju and more venues through the end of the year. By Lim Jeong-yeo ()",iu,5.0,"The article is highly relevant to IU as it directly focuses on her as a singer-songwriter, discussing her concert performance, her musical work (specifically the song ""Zeze"" from her EP ""Chat-shire""), and her response to controversy surrounding her lyrics. While it doesn't address her acting career, it perfectly aligns with her primary occupation as a singer-songwriter. The article clearly identifies her by name multiple times, discusses her age (22), her concert activities, and her musical compositions, confirming this is about the correct person. The context of performing at concerts and defending her musical work is exactly what would be expected for a singer-songwriter.",
https://www.koreaherald.com/article/733093,K-pop sweetheart mired in pedophilia controversy,2015-11-10,https://wimg.heraldcorp.com/content/default/2015/11/10/20151110001660_0.jpg?type=h&h=240,"IU accused of sexualizing 5-year-old book character in song lyrics Singer-songwriter IU, previously considered K-pop’s sweetheart for her innocent image and vocal talents, has been mired in controversy over allegations of pedophilia in her song lyrics. At the center of the controversy is “Zeze,” a track on the young starlet’s latest album, “Chat-shire,” released last month. The song was inspired by 5-year-old boy character Zeze in the novel “My Sweet Orange Tree,” written by Brazilian author Jose Mauro de Vasconcelos. The song “Zeze,” written from the viewpoint of the orange tree, includes lyrics that some claim are sexually suggestive, such as: “Zeze, hurry and climb up the tree / kiss the leaves,” “If you hurt the tree, bad, bad,” “Take the youngest leaf here / Pick the only flower / Climb up me / Climb up me,” “You’re very naive / but certainly sly,” “You might seem transparent like a young child / but something about you is dirty” and “tomorrow night, will you come see me again.” Explaining the song, the 22-year-old singer has said: “Zeze is innocent but cruel in some aspects. He is a character with many paradoxes, which is why I felt he was charming and sexy.” In the novel, which is featured in the Korean sixth-grade curriculum, Zeze is an imaginative but misunderstood 5-year-old boy who is physically abused by his family and comes to befriend an orange tree. Korean commenters online as well as critics, academics and artists are largely divided over the issue, with some defending the young starlet’s freedom of artistic expression and others claiming a line must be drawn when it comes to literary interpretation suggestive of pedophilia. Dongnyok Publishing Co., the publisher of the Korean translation of “My Sweet Orange Tree,” called IU’s interpretation of the child character “wrong” and raised concerns over a young character being portrayed as a sexual being. “It is a great pity that (IU) considered the 5-year-old Zeze to be a sexual subject. Freedom of expression has to be achieved in light of public sympathy,” the company said in a statement. Some, such as writer and critic Heo Ji-woong, defended IU’s right to freedom of interpretation and secondary creation. “It is not right for a publishing company to offer a strict guideline for literary interpretation,” he wrote on his social media handle, adding, “all literature is continually being newly discovered atop the interpreter’s freedom and capacity.” Novelist Kim Jae-won countered the argument, saying “Taboos exist even in art,” while others pointed out the lack of literary logic in connecting the character Zeze with sexuality. IU has since issued an official apology through social media, saying: “I swear I did not write the lyrics with the intent to sexualize a 5-year-old child.” She further apologized for using the word “sexy” in the context of children, and asked that the character in the song be thought of as inspired by, but independent from, the character in the novel. Even after the apology, outrage persists among some online commenters, who have started a public petition to dispose of all copies of the album. “IU has herself been sexually objectified in the pop industry. ...That does not give her the excuse to sell the sexuality of ... children, who are even weaker than her,” a Facebook user surnamed Han wrote in a lengthy post. Another user, surnamed Kim, pointed to the irony in the public’s willingness to “consume IU’s Lolita-like image” while blasting her for “identifying with” a precocious young character.　 By Rumy Doo ()",iu,5.0,"The article is directly about IU (mentioned multiple times), focusing on controversy surrounding her work as a singer-songwriter with her song ""Zeze"" from her album ""Chat-shire."" The article correctly identifies her as a female artist (""young starlet"") and discusses her musical work and public image. While it doesn't focus on her acting career, it's highly relevant to her primary occupation as a singer-songwriter and her public persona, making it very pertinent to the subject.",
https://www.koreaherald.com/article/718437,Is the Korean digital music market pushing out artists?,2015-10-29,https://wimg.heraldcorp.com/content/default/2015/10/29/20151029001605_0.jpg?type=h&h=240,"Dependence on platforms, charts hindering new songs from reaching listeners This is the second in a two-part series examining Korea’s digital music industry. – Ed. If it’s hard to name more than a few Korean artists who are currently active and not idol stars, K-pop ballad singers or TV discoveries, it’s not because they don’t exist. “There are only two genres in today’s Korean music,” said Shin Dae-chul, head of the Barun Music Cooperative, at a forum in Seoul. “Idol music, non-idol music. The rest is meaningless. ... (The current digital music system) has naturally pushed out consumers in their 40s and 50s, and musicians as well. They can’t work in this system.” Musical artists agree with this. “It’s definitely not a market that’s structured to be favorable for artists,” said the vocalist of an indie rock band, speaking to The Korea Herald on condition of anonymity. The singer said her band, as well as other bands she has spoken to, has had bad experiences with distributors and platforms that were taking artists for granted. “It would be really difficult to get someone on the phone to change incorrect information about us on the site, or to remove our songs altogether.” For a while, she said that her band even considered not distributing their songs in Korea at all. “We don’t even make that much off streaming,” she said, noting that music streaming platforms take 40 percent of the streaming revenue. “We said, we don’t need it, take the songs down.” But there are not many other options for indie artists to make an income, she said. She and industry insiders like Lee Youn-hyuk, head of secretariat at the Record Label Industry Association of Korea, said the way digital music is consumed in Korea is a root cause of why only certain artists can succeed in the digital music environment. “Most people consume music by listening to the top 100 songs on the charts, although that’s difficult to prove quantitatively because every music streaming service is different,” Lee told The Korea Herald in a telephone interview. “Since most people don’t look for songs outside of the top 100, the charts become very conservative. The same songs are consumed over and over again, making it hard for new songs to break in.” As of Thursday, five of the top 10 songs on the real-time charts from Melon, the largest digital music servic provider, are from one album -- IU’s “Chat-Shire,” which was released Oct. 23. Two other songs are from idol stars -- Taeyeon’s “I,” released Oct. 7, and f(x)’s “4 Walls,” released Oct. 27. One song is from a drama soundtrack, and the remaining two are from Lim Chang-jung and Zion.T, both of whom are known for their megahits with each new album. The reason for this pattern of consumption has a lot to do with price. Digital music platforms in Korea all offer unlimited streaming packages at about 6,000 won ($5.25) a month. It is only another 2,000 won to 3,000 won to add unlimited mobile downloads for music. At this price point, consumers do not feel the need to carefully curate their listening choices. “Labels will often talk about switching between distributors in order to gain an edge with platforms, either through playlist recommendations or special mentions,” said Lee. “But even that’s only for artists and labels that have a bit of pull. For new faces, it’s a nonstarter.” While acknowledging the difficulties presented by the current digital market situation, both the anonymous vocalist and Lee noted the artists could also do more on their end to improve the situation. “We write and produce all of our own music, meaning that we sign our own contracts for distribution,” said the vocalist. “That’s the only reason we know all these problems with distribution rights. Most artists don’t know about this kind of stuff.” Lee added that artists in Korea need to study up. “A lot of indie artists abroad do the promotional work themselves. They hire someone to do that for them only when they’ve reached a point in their music where both they and their label can make income together,” Lee said. “You can’t eliminate market economics from music, especially pop music.” “Artists have to know how their music will reach and be consumed by listeners. If they can’t figure it out themselves, they need to know how to find good partners that can help them,” he added.　 By Won Ho-jung ()",iu,3.0,"The article mentions IU specifically in relation to her album ""Chat-Shire"" dominating 5 of the top 10 positions on Melon's charts, demonstrating her success in the Korean digital music market. However, she is not the main focus of the article, which is broadly about the challenges faced by non-mainstream artists in Korea's digital music industry. While this relates to her work as a singer-songwriter, it's more of a passing reference to illustrate the article's larger point about market concentration. The article doesn't discuss her acting career or provide significant insight into her work specifically.",
https://www.koreaherald.com/article/699653,IU to drop 4th EP ‘Chat-Shire’,2015-10-12,https://wimg.heraldcorp.com/content/default/2015/10/12/20151012001446_0.jpg?type=h&h=240,"Singer IU will drop her fourth EP “Chat-Shire” on Oct. 23, the 23-year-old singer revealed via social media. Her previous album “A Flower Bookmark” was released in May last year. IU, who debuted in 2008, is one of the most visible female solo singers in the local music scene now, with hits “Good Day,” “You&I,” “The Red Shoes” and “Not Spring, Love, or Cherry Blossoms.” She recently admitted her two-year romantic relationship with Korean singer Chang Ki-ha. By Kim Yu-jin　()",iu,5.0,"The article is highly relevant to IU as it directly discusses her music career, specifically announcing her fourth EP release. It mentions her by name multiple times, references her previous work including hit songs, and discusses her as a female solo singer, which aligns with her primary occupation as a singer-songwriter. While she is also an actress, this article focuses on her musical activities, which is one of her main professional pursuits. The personal detail about her relationship also confirms this is about the correct person, as it matches known facts about IU.",
https://www.koreaherald.com/article/666486,"아이유 가터벨트, 섹시美 발산… ‘심쿵’",2015-09-16,https://wimg.heraldcorp.com/content/default/2015/09/16/20150916001280_0.jpg?type=h&h=240,"가수 아이유 (본명 이지은, 22)가 패션 매거진 Ceci의 10월호 표지를 장식했다. 공개된 표지 속 아이유는 SJSJ의 원피스를 입고 사랑스러운 매력을 발산했다. 표지와 더불어 함께 공개된 화보에서는 홍콩의 밤거리를 배경으로 고혹적인 포즈를 취해 삼촌팬들의 마음을 흔들어놨다. 특히 짧은 핫팬츠와 가터벨트를 연상시키는 스타킹을 신고 섹시한 매력 또한 발산했다. 한편, 홍콩 로케이션으로 진행 된 아이유의 패션 화보와 인터뷰는 ‘쎄씨’ 10월호를 통해 확인 할 수 있다. (khnews@heraldcorp.com)     <관련 영문기사>  IU in Hong Kong lands cover of Ceci Korea IU, a talented singer and a celebrated actress, will be on the next cover of fashion magazine Ceci Korea. The artist poses alluringly against lovely pink background in SJSJ’s checkered burgundy minidress with frills at the hem, creating an autumn ambience for the magazine’s cover. In the photo shoot taken on Hong Kong’s nighttime streets, the 22-year-old turns into a sexy bunny girl in a bunny headband, sexy pantyhose and blue gingham coat over a white blouse. The singer also models a sexy black minidress with suede thigh high boots, leaning against the hotel’s window that overlooks the city’s beautiful skyline. The fashion spread, including more of her photos and interview, will be available in the magazine’s October issue. ()",iu,3.0,"The article is definitely about IU (아이유/이지은) and correctly identifies her as a female performer, but it's primarily focused on a fashion magazine photoshoot rather than her core work as a singer-songwriter or actress. While celebrity fashion shoots are common for entertainers, this article emphasizes her physical appearance and fashion styling rather than her artistic achievements or acting/musical work. The content is authentic to IU but not particularly relevant to her primary occupations.",
https://www.koreaherald.com/article/646639,"대륙을 사로잡은 김수현, 아이유, 공효진",2015-08-30,https://wimg.heraldcorp.com/content/default/2015/08/30/20150830000250_0.jpg?type=h&h=240,"드라마 ‘프로듀사’ 의 주연 김수현, 아이유, 공효진이 29일 중국 상해에 열린 드라마 프로모션 행사에 참석했다. 표민수 PD, 서수민 PD, 박지은 작가도 함께했다. 드라마의 중국 판권을 소유한 소후 TV가 개최한 행사로, 소후 TV 측은 웨이보에 행사 사진을 게재했다. 공개된 사진에는 공효진은 검은 원피스와 하늘색 힐로 분위기를 자아냈고, 김수현은 체크무늬가 있는 양복을 차려입었다. 아이유는 빨간색 원피스로 등장해 매력을 선보였다. ‘프로듀사’의 주연인 차태현은 영화촬영 관계로 중국 행사에 참석하지 못하는 것으로 전해졌다. 중국 온라인 플랫폼 소후닷컴은 지난 5월 부산 콘텐츠마켓에서 ‘프로듀사’의 판권을 편당 20만 달러 (한화 약 2억 1840만 원) 선으로 계약을 체결해, 중국 내 온라인 방영권을 갖게 됐다. (khnews@heraldcorp.com)   <관련 영문 기사>  Kim Soo-hyun, Gong Hyo-jin and IU spotted in Shanghai Actor Kim Soo-hyun, actress Gong Hyo-jin and IU attended a promotional event for popular KBS drama “The Producers” in Shanghai, China, Saturday. Sohu TV, Chinese online streaming site that purchased the broadcasting rights to the series in China, hosted the event ahead of “The Producers” hitting the Chinese airwaves. The drama’s co-producers Pyo Min-soo and Seo Soo-min, and writer Park Ji-eun also attended the event. In a posted photo by Sohu TV on its Weibo account, Gong is wearing a black dress, while singer-actress IU donned a red dress. Hallyu star Kim Soo-hyun chose check patterned suits for his appearance in China. “The Producers,” starring Kim, Gong, IU and Cha Tae-hyun, centers on an aspiring TV producer at a major broadcaster in Korea. The drama, which talks about love, work and life, enjoyed a successful monthlong run here before it closed on June. In May, Sohu TV bought the rights to the 12-part series “The Producers” at the Busan Contents Market for over $200,000 per episode. By Ahn Sung-mi ()",iu,5.0,"The article is highly relevant to IU as it directly mentions her (both as IU and 아이유) in the context of her acting career, specifically her role in the drama ""The Producers."" The article discusses her appearance at a promotional event in Shanghai, describes her attire (red dress), and mentions her alongside fellow cast members. This perfectly aligns with her occupation as an actress, and the context is appropriate for a female actor promoting their drama series internationally.",
https://www.koreaherald.com/article/611667,‘Infinite Challenge’ songs sweeping charts,2015-08-23,https://wimg.heraldcorp.com/content/default/2015/08/23/20150823000347_0.jpg?type=h&h=240,"Songs from MBC’s “Infinite Challenge Music Festival,” which was held Aug. 13 in Pyeongchang, Gangwon Province, are sweeping South Korea’s major online music charts, including Melon, Bugs and Mnet. A special edition of the light entertainment program featuring the festival was broadcast Saturday, after which all the tracks performed hit music streaming services. The six tracks are “Oh My God” by G-Dragon, Taeyang and Kwang-hee, “Leon” by IU and Park Myeong-su, “Sponsor” by Zion. T and Haha, “Wonderful Barn” by Hyukoh and Jung Hyung-don, “I’m So Sexy” by Park Jin-young and Yoo Jae-suk and “My Life” by Yoon Sang and Jung Jun-ha. The music festival edition of the weekly program takes place biennially and the songs presented by members as well as their high-profile collaborators -- mostly top musicians -- tend to dominate the local music charts. By Kim Yu-jin ()",iu,3.0,"The article mentions IU specifically as a performer of the song ""Leon"" with Park Myeong-su at the Infinite Challenge Music Festival. While this is relevant to IU's career as a singer-songwriter (one of her occupations), it's a relatively minor mention in an article that covers multiple performers. The article doesn't focus on her acting career or her as the main subject, but rather discusses a variety show music festival where she was one of several participants. The context matches her musical career, though it's more of a variety show appearance than a primary musical release.",
https://www.koreaherald.com/article/612073,‘무한도전 가요제’ 각종 음원차트 ‘장악’,2015-08-23,https://wimg.heraldcorp.com/content/default/2015/08/23/20150823000266_0.jpg?type=h&h=240,"MBC 예능 프로그램 무한도전의 인기 코너인 “무한도전 가요제”의 음원들이 음원 차트를 석권하고 있다. 지난 22일, “무한도전-2015 영동고속도로 가요제”가 방송된 이후인 8시경에 가요제의 음원들이 각종 음원사이트를 통해 공개되었다. 음원이 공개된 이후에 황태지(지드래곤, 태양, 광희)의 “맙소사”와 박명수, 아이유의 “레옹”이 1위를 차지하기 위해 치열한 다툼을 벌이고 있다. 하하와 자이언티의 “스폰서,” 정형돈과 혁오밴드의 “멋진 헛간,” 댄싱게놈 (유재석, 박진영)의 “아임 소 섹시,” 정준하와 윤상의 “마이 라이프”가 그 뒤를 이어가고 있다. 22일에 방송된 무한도전이 시청률 20퍼센트를 돌파하여 화제가 되고 있으며 이는 지난 1월 3일 90년대 가수들의 무대를 선보인 “토토가” 이후로 8개월 만이다. 2년마다 열리는 무한도전 가요제는 매번 큰 사랑을 받아왔다. (khnews@heraldcorp.com)   <관련 영문 기사>  ‘Infinite Challenge’ songs sweeping charts  Songs from MBC’s “Infinite Challenge Music Festival,” which was held in Pyeongchang, Gangwon Province, on Aug. 13, are sweeping South Korea’s major online music charts, including Melon, Bugs and Mnet. A special edition of the light entertainment program featuring the festival was broadcast Saturday, after which all the tracks performed hit music streaming services. The six tracks are “Oh My God” by G-Dragon, Taeyang and Kwang-hee, “Leon” by IU and Park Myeong-su, “Sponsor” by Zion. T and Haha, “Wonderful Barn” by Hyukoh and Jung Hyung-don, “I’m So Sexy” by Park Jin-young and Yoo Jae-suk and “My Life” by Yoon Sang and Jung Jun-ha. The music festival edition of the weekly program takes place biennially and the songs presented by members as well as their high-profile collaborators -- mostly top musicians -- tend to dominate the local music charts. By Kim Yu-jin ()",iu,4.0,"The article directly mentions IU (아이유) and discusses her musical collaboration ""Leon"" with Park Myeong-su as part of the Infinite Challenge Music Festival. While IU is both an actress and singer-songwriter, this article specifically relates to her work as a singer, showing her participation in a major television music event that achieved significant chart success. The context is appropriate for her role as a performer, though it's just one specific event rather than a comprehensive coverage of her work, hence not a perfect 5.",
https://www.koreaherald.com/article/496629,‘The Producers’ set to be full of fun and laughs,2015-05-11,https://wimg.heraldcorp.com/content/default/2015/05/11/20150511001346_0.jpg?type=h&h=240,"Asian heartthrob Kim Soo-hyun returns to small screen as clumsy rookie TV producer Celebrities switch places with the production crew in the new comedy-drama “The Producers,” as four top-tier stars ― Kim Soo-hyun, Cha Tae-hyun, Gong Hyo-jin and IU ― portray the hectic lives of broadcast television producer-directors. Dubbed “the most anticipated show of 2015” by industry insiders, the new KBS drama will take us behind the scenes, revealing all the craze of overnight editing and endless meetings that go into producing variety shows, and promises light-hearted fun and laughter on the way. The drama marks actor Kim Soo-hyun’s return to television after a one-year hiatus since the mega-hit drama “My Love from the Star.” In complete contrast to his role as charismatic alien Do Min-joon, this time, Kim will play a principled, book-smart rookie producer named Baek Seung-chan, who is painfully inarticulate, clumsy and not at all street-smart. “Everybody was a rookie at some point in their lives,” said Kim in a press conference in Seoul on Monday. “So my goal is to let people relate to my character and remember that time.” “He’s entirely clueless,” said Kim on his endearingly awkward role. “But he tries so earnestly not to be clueless, but that ends up irritating his superiors even more.” In the show, Baek is constantly berated by Tak Ye-jin, the temperamental producer of popular music program “Music Bank.” Played by actress Gong Hyo-jin, Tak gives rookie employees a hard time with her straightforwardness, but is ultimately “human,” said Gong, and does her fair share of comical blundering. “It’s the most aggravated, neurotic role I’ve ever taken on,” said the actress famed for sparking romantic chemistry in dramas like “Pasta” and “It’s Okay, That’s Love.” “In the first episode, there are almost no scenes of (Ye-jin) smiling. She’s dissatisfied with everything, always telling people what to do ... but she’s imperfect and human, and writer Park Ji-eun makes her so charming.” Alongside Gong’s character will be the hot-headed but soft-hearted variety show producer Ra Joon-mo, played by actor Cha Tae-hyun, who is well-loved for comic roles in box-office hits such as “My Sassy Girl” (2001). It was easy for the seasoned actor to imagine himself on the other side of the scene. “I’ve done so many things during the course of my career in the entertainment industry ― I’ve been a singer, an emcee, I’ve done radio and variety shows. I realized I’ve absorbed so much from all these experiences without even thinking about it,” said Cha. Completing the star-studded cast will be singer-actress IU, who will play the haughty pop diva Cindy ― nicknamed “ice princess” for her complete emotional command and icy demeanor. The singer said she observed and took tips from fellow singers to prepare for the role, but was also surprised at how similar the character was to her real-life self. “Everyone has that irritated, touchy side to them,” she said, explaining that she was able to relate to the character’s biting attitude. “But Cindy is not all mean. The more I study her, the more I learn that she’s an innocent soul.” IU added that she is writing a song based on the character. The drama has numerous references to real producer-directors like Na Young-seok and celebrity cameo appearances, including singer-producer and chief of JYP Entertainment Park Jin-young. Helmed by comedy and variety show producer Seo Soo-min and penned by “My Love from the Stars” writer Park Ji-eun, “The Producers” will air Fridays and Saturdays at 9:15 p.m. starting May 15 and continue for 12 episodes, with each episode lasting 70 minutes. By Rumy Doo ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her role as Cindy in the K-drama ""The Producers."" It specifically mentions her by name and describes her character portrayal, her preparation for the role, and even notes that she's writing a song based on the character. The article addresses both her acting and singing careers (referring to her as ""singer-actress IU""), which aligns perfectly with her occupations as both a Singer-songwriter and Actress. The context is appropriate for a female actor, discussing her participation in a major television drama production alongside other prominent Korean stars.",
https://www.koreaherald.com/article/491136,Will ban on underage alcohol model reduce underage drinking?,2015-05-07,https://wimg.heraldcorp.com/content/default/2015/05/07/20150507001135_0.jpg?type=h&h=240,"A heated debate is intensifying in the alcoholic beverage industry as a revised bill to ban models aged 24 or under from appearing in liquor advertisements is awaiting final approval from the National Assembly. The controversial bill is dubbed by news media as the “IU law,” referring to popular singer-songwriter IU. The 22-year-old has been starring in Chamisul soju ads since late last year. The debate started in 2012 when a ruling party lawmaker proposed a revision to the national health promotion law to ban celebrities aged 24 or less from appearing in alcohol ads. Offenders would face up to a one-year sentence or a 10 million won ($9,180) fine. The bill gathered and was out of the public’s focus for years, until the parliamentary health and welfare committee unexpectedly decided to have it passed. The age of an adult as stated by the civil law is 19, so those who have reached the age can legally purchase and consume alcoholic beverages. But the youth act defines ‘youth’ as those aged between nine and 24. So, should the bill be enacted, young adults aged between 19 and 24 will be allowed to drink alcoholic beverages but cannot promote them in the market. Also, the revision bill would be at odds with the regulations on televised commercial deliberation, which states that those aged 19 or older can star in alcohol ads. Despite controversies, advocates of this bill claim that underaged drinking models may have a negative influence on teenage drinking and thus should be restricted. “Countries such as the U.S. and Britain already have similar bans, and they stop people aged 25 or less from starring in liquor ads,” said an aide to the ruling Saenuri Party lawmaker Rep. Lee Elisa, the initiator of the bill. But Lee’s team admitted that the corresponding overseas regulations are nonbinding and self-regulatory. Attempting to add momentum to the faltering bill, a number of conservative Christian civic groups held a rally in front of the National Assembly earlier this week, demanding quick parliamentary approval. “The frequent appearance of young adults in drinking ads may have a negative impact on teenagers, who tend to value their peers,” said an official of the Civil Solidarity on the Prevention of Addiction. Alcohol manufacturers, however, remained poised, especially as the legislation and judicial committee spoke against the idea, claiming that the effect of the ban was uncertain. The excessive restriction may also infringe on the models’ freedom of occupation, according to the committee. “Even if the law revision did take place, it will take months until actual effectuation,” said an official of Hite Jinro, the nation’s second-largest alcohol company. “Our contract with IU will end by then in any case so we have time to watch the legislative moves and decide on our next action.” Hite Jinro is the manufacturer of Chamisul soju, as well as Hite beer, which had hired figure skating star Kim Yu-na back in 2012, when she was in the disputed 19-24 age group. By Bae Hyun-jung ()",iu,5.0,"The article is highly relevant to IU as it directly mentions her by name and discusses a law nicknamed the ""IU law"" due to her appearance in Chamisul soju advertisements at age 22. The context directly relates to her work as a celebrity endorser, which is a common activity for Korean singer-actresses like IU. The article specifically discusses her role in alcohol advertisements and potential legislative impact on her and similar young celebrities' commercial activities. The sex (female) and occupation (singer-songwriter) match perfectly with IU's profile.",
https://www.koreaherald.com/article/3632758,Seo Taiji reveals personal side on TV,2014-10-12,https://wimg.heraldcorp.com/content/default/2014/10/12/20141012000053_0.jpg?type=h&h=240,"Less than a week before legendary ’90s K-pop icon Seo Taiji is slated to perform his highly anticipated comeback concert on Saturday, the singer continues to prep and hype the public with his return to the limelight. Seo appeared on the popular KBS2 TV program “Happy Together 3” last week, giving the public a rare glimpse into his personal life as he talked about the birth of his daughter and his surprise marriage with the lesser-known actress Lee Eun-seong last year. Following the announcement of his long-awaited return to the public eye, the singer has been dominating music headlines over the past several months, publicizing random sneak tidbits of his upcoming album “Quiet Night,” and a large-scale concert performance. After his months of hinting, Seo finally unveiled both versions of “Sogyeokdong,” the prerelease singles off his soon-to-be-released ninth studio album. It was previously announced that the single would come in two versions; the first version of the track was performed and sung by popular K-pop starlet IU and was released online on Oct. 2, while the second version, sung by Seo himself, was released 10 days later on Friday. The vintage-sounding electronic pop song features the artist’s classic soft-spoken ballad vocals and in just two days, the track’s music video had racked up more than half a million views on YouTube. Seo and IU’s agencies said they had been secretly working on the track for months, trying to keep fans in the dark as much as possible about the collaborative project. IU’s version went on to top all nine major online music charts shortly after its release, while Seo’s release marks a comeback after a five-year hiatus. The 42-year-old former Seo Taiji and Boys’ leader, who is often credited as one of the most influential figures in the development of Korean popular culture and the K-pop genre, is now gearing up for what is expected by many to be one of the biggest K-pop concerts of the year. Seo’s concert will be held in Seoul on Oct. 18 at the Jamsil Sports Complex’s Olympic Stadium. The show is said to be a Christmas-Halloween theme fusion concert titled “Christmalowin,” with Seo Taiji Co. officials previously stating that they are pulling out all the stops for the upcoming concert, which they have referred to as a “blockbuster” event. Last week, officials revealed that IU will also be joining Seo on stage for a collaborative performance of the two’s “Sogyeokdong” single. Although his “Quiet Night” album is not slated to be released until Oct. 20, the singer is expected to perform the tracks of his new album live at his concert for the first time, as well as perform some of Seo Taiji and Boys’ most iconic hits such as “Come Back Home,” “Hayeoga” and more. Following the Seoul concert, the musician is expected to host a number of concerts nationwide. By Julie Jackson ()",iu,4.0,"The article directly mentions IU and discusses her collaboration with Seo Taiji on the song ""Sogyeokdong."" It specifically notes her musical performance, with her version topping nine major online music charts, and mentions her upcoming stage performance with Seo Taiji at his concert. While IU is not the main focus of the article (which primarily covers Seo Taiji's comeback), her involvement as a singer is significantly featured. The article aligns with IU's occupation as a singer-songwriter, though it doesn't address her acting career. The context is appropriate for a female K-pop artist of her stature.",
