url,title,date,thumbnail,content,celebrity,relevance_score,relevance_reason,source,headline,subheading,category,subcategory,category_reason
https://www.koreaherald.com/article/1448202,IU makes surprise pre-release of ‘Autumn Morning’,2017-09-18,https://wimg.heraldcorp.com/content/default/2017/09/18/20170918000567_0.jpg?type=h&h=240,"Singer IU made a timely pre-release of “Autumn Morning” on Monday morning. “Autumn Morning” is a track from the singer’s upcoming remake album “A Flower Bookmark Two.” According to her agency, the sudden release at 7 a.m. was to celebrate IU’s ninth debut anniversary which fell on the day. As it is a precious day for both IU and her fans, the singer decided to pre-release the track to make the morning special, the agency said. “Autumn Morning” is originally by Korean folk singer Yang Hee-eun and guitarist and film composer Lee Byung-woo. For IU’s remake, guitarist Jung Sung-ha took part in the arrangement and guitar while folk musician Hareem participated in playing the tin whistle. “When I was young, I often listened to the album of the two (Lee and Yang) whom I admire for their musical talents, as I could feel the fresh charm,” IU said. “’Autumn Morning’ is my favorite from the album.” “A Flower Bookmark Two” is set to release on Sept. 22. By Kim So-yeon ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her music release ""Autumn Morning,"" her ninth debut anniversary, and her upcoming remake album. It specifically mentions IU by name multiple times, focuses on her work as a singer, includes her direct quote about the music, and discusses her agency's involvement. The context perfectly aligns with her role as a singer and matches her known career activities. The timing (morning release) and personal connection (her admiration for the original artists) add authenticity to the article's relevance to IU.",,"IU Surprises Fans with Dawn Release of ""Autumn Morning""","K-pop sensation IU celebrates her ninth anniversary with a special remake of Yang Hee-eun's folk classic, previewing her upcoming album",Music,Album Release,"The article primarily discusses IU's surprise release of a new song ""Autumn Morning,"" which is a remake of a folk classic, and mentions it as a preview of her upcoming album. This clearly falls under music content, specifically focusing on a new music release."
https://www.koreaherald.com/article/1435035,IU to drop second cover EP this month,2017-09-01,https://wimg.heraldcorp.com/content/default/2017/09/01/20170901000718_0.jpg?type=h&h=240,"Singer IU will release her new album “A Flower Bookmark Two” in mid-September, her agency FAVE Entertainment said Friday. The album is the singer’s second cover EP following “A Flower Bookmark” released in May 2014. The 2014 album featured the singer’s cover versions of K-pop classics from 1980s to 90s, such as Kim Chang-wan’s “The Meaning of You,” Kim Wan-sun’s “Pierrot Smiles at Us” and Kim Kwang-seok’s “Flower.” It received favorable reactions both from critics and the general public, sweeping the local music charts with all of its eight tracks. The new album will be IU’s new release in only five months since she released her fourth full-length album “Palette.” After its release in April, the album topped all eight local music charts -- Melon, Genie, Mnet, Naver Music, Bugs, Olleh Music, Soribada and Monkey3 -- with its lead track “Palette” while its other tracks secured the following top spots on the charts. IU is recently starring on JTBC’s variety show “Hyori’s Homestay” which shows the K-pop diva Lee Hyo-ri and her husband Lee Sang-soon hosting a guesthouse on Jeju Island. In the show, IU appears as a guesthouse employee. By Kim So-yeon ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming music release ""A Flower Bookmark Two,"" references her previous successful album ""Palette,"" and mentions her appearance on ""Hyori's Homestay"" TV show. It specifically names IU throughout, discusses her work as a singer (covering songs and releasing albums), and mentions her entertainment activities (variety show appearance). The context perfectly aligns with her roles as a singer and entertainer, and the article is clearly about the female K-pop artist IU.",,IU Returns to Her Roots with New Cover Album 'A Flower Bookmark Two',"Multi-talented IU follows up her chart-topping 'Palette' with a fresh take on K-pop classics, continuing her successful cover series from 2014",Music,Album Release,"The article discusses IU's new cover album ""A Flower Bookmark Two,"" which is a direct music release announcement following her previous album ""Palette"" and continues her cover series from 2014."
https://www.koreaherald.com/article/1373311,"Psy, IU to throw free concerts at Boryeong Mud Festival",2017-06-29,https://wimg.heraldcorp.com/content/default/2017/06/29/20170629000721_0.jpg?type=h&h=240,"Leading K-pop stars Psy and IU plan to throw free stand-alone concerts at this year's Boryeong Mud Festival, according to organizers Thursday. Psy will hold a concert July 25 at Daecheon Beach, 170 kilometers southwest of Seoul, the venue for the mud festival, celebrating its 20th year, according to Boryeong City. This year's festivities will be held from July 21-30. The singer, star of the 2012 smash hit ""Gangnam Style,"" released his eighth full-length album in May, performed at last year's opening of the event. Singer-songwriter IU will also hold a solo concert July 28. The K-pop diva's fourth full-length album was released in April and stormed major streaming charts. Both concerts by the two singers will be free, according to city officials. ""The festival was a big hit last year, drawing in a crowd of 4 million, including 439,000 foreigners,"" said Mayor Kim Dong-il. ""We plan to increase the number of attendees to 5 million by preparing richer programs."" (Yonhap)",iu,4.0,"The article directly mentions IU and refers to her as a ""K-pop diva"" and ""singer-songwriter,"" aligning with her primary roles. It discusses her professional activities (performing a free concert) and references her fourth full-length album release, which is relevant to her work as a singer and songwriter. While it doesn't mention her acting career, the content is highly relevant to her musical career. The article correctly identifies her gender and professional context, making it a strong match for the specified criteria.",,IU to Light Up Boryeong Mud Festival with Free Mega-Concert,"K-pop sensation IU joins Psy in headlining South Korea's largest summer festival, expected to draw 5 million visitors",Music,Performance,The article focuses on IU's upcoming performance at a major festival (Boryeong Mud Festival) where she will be giving a free concert as a headlining act alongside Psy. This is primarily a music performance event rather than a promotional activity since it's part of a larger festival.
https://www.koreaherald.com/article/1359526,Death threat against Twice’s Mina latest in crimes targeting K-pop stars,2017-06-14,https://wimg.heraldcorp.com/content/default/2017/06/14/20170614000483_0.jpg?type=h&h=240,"The internet was abuzz Tuesday at news that a death threat was made online against Twice’s Mina Miyoui. The unidentified person had posted a photo of a wrist and a knife, saying he or she would violently murder Mina if she did not mutilate her supposed boyfriend. It was later revealed to have been a practical joke of extremely poor taste. But JYP Entertainment said there will be ”no mercy” for the perpetrator and vowed legal action in what is the latest in a long line of crimes against Korea’s idol singers.  K-pop‘s biggest stars have been threatened before. In April, IU said she planned to pursue legal actions against a local YouTuber for sexual harassment. The YouTuber in question made sexual comments about the female singer, comparing her to his dog in the videos. IU’s agency Fave Entertainment pledged “strong response without mercy.” The offenders most often offer the excuse that they were merely joking. The offender in the IU case said he was a fan and the comments had been taken out of context. His words and supposed apology, however, were muddled by a more recent video of him licking IU’s photo attached to a liquor bottle. The person who threatened Mina also posted an apology and said the disturbing post was made “just to become popular” online, and that he or she had not regarded the fear it would cause the victim. In a 2006 ruling, the Supreme Court clarified that the perpetrator’s actual intent or carrying out of the threat was not necessary to constitute a threat. This means that it is possible for the aforementioned internet user to be convicted regardless of whether or not he or she had actually intended to harm Mina. Making threats is punishable by up to three years in prison or 5 million won ($4,440) in fines, according to Korean law. Sometimes a death threat goes beyond simple internet trolling. In March, an unidentified person claimed he or she would shoot Jimin of boy band BTS to death during the band’s concert in California, along with a detailed layout of the seats and a picture of a gun. Although nothing happened at the venue, the incident had BTS and fans alike on edge. Later in the month, a man was caught secretly videotaping Yerin of K-pop group GFriend during a fan meeting. Unlike in the past when singers and their agencies attempted to address such issues quietly -- due to concerns about their public image -- more celebrities are now taking firm stances against ill-intended and often illegal actions against them. Group Apink’s Plan A Entertainment agency last month said it had filed criminal charges against internet users who posted malicious comments about member Son Na-eun. Plan A said Apink will no longer put up with such slander “because they are celebrities,” and filed charges against commenters as a “severe warning to those who insult others without an iota of guilt.” By Yoon Min-sik()",iu,4.0,"The article directly mentions IU and describes a relevant incident involving her as a female K-pop singer facing harassment, which is pertinent to her career and public persona. While not focusing on her musical or acting work specifically, it discusses real challenges she faces as a prominent female entertainer in the industry. The article mentions her agency (Fave Entertainment) taking legal action on her behalf against sexual harassment, which is directly related to her position as a female singer and public figure.",,IU Takes Legal Stand Against YouTuber's Sexual Harassment,"K-pop superstar IU's agency promises ""strong response without mercy"" as the singer-actress fights back against online harassment and explicit content",Controversy,Romance,"The article focuses on IU's legal action against a YouTuber for sexual harassment and explicit content, which falls under controversy as it involves defending against malicious content and inappropriate sexual claims/harassment, requiring legal intervention from her agency."
https://www.koreaherald.com/article/1316987,IU scores first No. 1 on Billboard world chart,2017-05-04,https://wimg.heraldcorp.com/content/default/2017/05/04/20170504000415_0.jpg?type=h&h=240,"IU’s latest album “Palette” is making a splash on the international stage, earning the Korean singer her first top spot on Billboard’s world albums chart. “Palette,” released April 21, has become one of most talked about albums in K-pop. A star-studded list of artists are featured in the album -- including G-Dragon for the single “Palette” -- and it is considered a coming-of-age piece for the 23-year-old singer.  “‘Palette’ showcases IU’s identity as a popular singer who rose to fame as a girlish teenager and is now ready to mature despite the ups and downs of her career,” said a Billboard review. IU’s success on the Billboard chart was due in part to her strategy of releasing the album on global release day, which ensured her a full week of sales that was applied in the charts. The popular singer’s album also swept local charts as well, topping the Gaon chart in album sales, downloads and streaming services. By Yoon Min-sik()",iu,5.0,"The article is highly relevant to IU as it directly discusses her music career achievements, specifically her album ""Palette"" reaching #1 on Billboard's world albums chart. It mentions her by name multiple times, discusses her as a female singer (age 23), references her musical collaboration with G-Dragon, and describes her career evolution from a teenage artist to a mature performer. The content perfectly aligns with her role as a singer-songwriter, though it doesn't mention her acting work. The article's focus on her musical achievements and chart performance is exactly what would be expected for coverage of a prominent K-pop artist.",,IU Conquers Billboard: K-Pop's Leading Lady Makes History,"Singer-songwriter IU's introspective album ""Palette"" becomes her first to top Billboard's World Albums chart, marking a powerful artistic evolution",Music,Album Release,"The article focuses on IU's album ""Palette"" and its historic achievement on Billboard's World Albums chart, specifically highlighting her musical accomplishment and artistic development through this release."
https://www.koreaherald.com/article/1305671,IU says she's confident of new album 'Palette',2017-04-21,https://wimg.heraldcorp.com/content/default/2017/04/21/20170421000951_0.jpg?type=h&h=240,"K-pop singer-songwriter IU on Friday expressed confidence in her new album ""Palette"" and thanked fans for pushing her pre-released song to No. 1 on music charts despite zero promotional activities. I had no idea that the pre-released song would be loved this much. I'm so happy that 'Through The Night' reached No. 1 on the music charts even without publicity,"" IU told reporters at a media event held at the Shinhan Card FAN Square in northern Seoul. IU released her fourth full-length album ""Palette"" at 6 p.m. It holds 10 tracks, including two songs -- ""Through The Night"" and ""Can't Love You Anymore"" -- released late March and early April. ""Through The Night"" topped most major streaming charts upon release. The 25-year-old singer explained that she didn't want to restrict herself to a particular style or genre, hence naming the album ""Palette,"" a term for a wooden board used for mixing colors for painting. ""A palette holds a variety of colors. During art class in elementary school, I was always more fond of the palette as opposed to the painting I was making."" She added, ""This album was first started from the idea that as much as a palette is a tool, it could also be the artwork itself."" IU also said she was confident that the latest album has the best written songs so far in her career. ""I really like the songs and am also confident of it. I believe may people will like it. I like it a lot."" Title track ""Palette"" is a retro synth-pop song that features rapping by BIGBANG's G-Dragon. The album also includes ""Ending Scene,"" a slow-tempo ballad heavy on strings written by singer-songwriter Sam Kim. Kim Soo-hyun, star of hit South Korean drama ""My Love From the Star,"" appears in the music video for ""Ending Scene"" together with IU. The two stars together appeared in the 2011 KBS 2TV drama ""Dream High"" and also on ""Producer"" on the same network in 2015, and are reportedly close friends. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly focuses on her music career, specifically covering the release of her album ""Palette."" It mentions her as a singer-songwriter, discusses her musical work, references her acting career (mentioning her drama appearances with Kim Soo-hyun), and includes her personal comments about the album. The article correctly identifies her gender and multiple professional roles, making it perfectly aligned with the subject's identity as a female Singer, Songwriter, and Actress.",,IU's 'Palette' Paints a Bold New Chapter in K-Pop,"Multi-talented IU returns with her most confident album yet, featuring collaborations with G-Dragon and a music video starring Kim Soo-hyun",Music,Album Release,"The article primarily focuses on IU's new album ""Palette,"" discussing its musical content, featuring a collaboration with G-Dragon, and the release of a music video. The headline and subheading both emphasize this being a new musical release, marking it clearly as an album release story."
https://www.koreaherald.com/article/1301722,IU teases fans with new ‘Palette’ clip,2017-04-20,https://wimg.heraldcorp.com/content/default/2017/04/20/20170420000744_0.jpg?type=h&h=240,"A day before the release of her anticipated album “Palette,” IU on Thursday revealed a new teaser music video clip for the single of the same name from the album. The 24-second video of “Palette” was posted via social media and the YouTube channel of IU’s agency Fave Entertainment. The video features the singer posing with various clothing and hairstyles to words like “I’m 25,” showing off her charms as one of hottest young singers in Korea. While the singer has yet to celebrate her 24th birthday, she is considered 25 by the traditional Korean age system. IU herself was one of the producers for the 10-track album, which garnered attention well before its release with a star-studded list of local musicians who participated in the making of the track. This includes vocalist Oh Hyuk of rock band hyukoh and G-Dragon of Big Bang, who is featured as a rapper for the single “Palette.” IU debuted in 2008 with “Lost Child” and has since become one of the highest-earning and prominent K-pop acts in the country. By Yoon Min-sik ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming album ""Palette,"" her role as a producer, and her status as a prominent K-pop artist. It mentions her by name multiple times, discusses her musical work (both as singer and producer), and references her career history since 2008. The article perfectly aligns with her primary roles as a singer and songwriter, mentioning her collaborations with other artists and her involvement in music production. The context is completely appropriate for a female K-pop artist releasing new music.",,IU Teases New Album 'Palette' with Star-Studded Collaborations,"K-pop sensation IU reveals glimpses of her self-produced album featuring G-Dragon and Oh Hyuk, showcasing her evolution as a multifaceted artist",Music,Album Release,"The article primarily focuses on IU's upcoming album 'Palette' and its collaborations. The headline and subheading specifically discuss her new album release and feature collaborations with other artists (G-Dragon and Oh Hyuk), making it clearly a music-related news item about an album release."
https://www.koreaherald.com/article/1293701,IU to sue YouTuber for sexual harassment,2017-04-12,https://wimg.heraldcorp.com/content/default/2017/04/12/20170412000426_0.jpg?type=h&h=240,"IU’s agency said Wednesday it plans to pursue legal action against a man running a channel on video-sharing platform YouTube for his recent sexual comments about the singer, comparing her to his dog.  Fave Entertainment told local media that it had met with legal representatives to file charges against the man, and vowed a “strong response without mercy.” In a follow-up video, he alleged that the comment was merely a joke and that the reporter who wrote the story on his video clip had taken it out of context. “I really like IU and I never meant it to be derogatory or anything,” he said. IU, 23, debuted in 2008 with “Lost Child” and has since become one of the highest-earning and prominent K-pop acts in the country. By Yoon Min-sik ()",iu,5.0,"The article is highly relevant to IU as it directly concerns her and her public image as a prominent K-pop artist. It mentions her by name multiple times, confirms her identity as a female singer (debuting in 2008 with ""Lost Child""), and involves her agency taking legal action to protect her from harassment. The context is appropriate for a high-profile female entertainer dealing with public harassment issues, and the article references her status as ""one of the highest-earning and prominent K-pop acts."" The situation described is unfortunately common for female entertainers and directly impacts her professional career and public image.",,IU's Agency Takes Legal Stand Against YouTuber's Degrading Comments,"K-pop star IU, one of Korea's leading singer-songwriters, receives strong support from management after creator makes inappropriate remarks comparing her to a pet",Social,Company/representation,"The article focuses on IU's agency taking legal action to protect their artist from defamatory comments, which primarily deals with the relationship between IU and her management company's protective actions on her behalf."
https://www.koreaherald.com/article/1288256,Actor Kim Soo-hyun to appear in IU's upcoming music video,2017-04-05,https://wimg.heraldcorp.com/content/default/2017/04/05/20170405000713_0.jpg?type=h&h=240,"Kim Soo-hyun, star of hit South Korean drama ""My Love From The Star,"" will appear in a music video for singer IU's new album, according the stars' agencies Wednesday. According to IU's agency Fave Entertainment, Kim has finished filming for the video to a song on IU's upcoming fourth album. The track, whose name wasn't revealed, was written by singer-songwriter Sam Kim, according to the company. ""We're producing several videos for the fourth album,"" a Fave Entertainment representative said. ""It hasn't yet been decided whether the song in which Kim Soo-hyun appears will be the title track."" Kim's agency Keyeast Entertainment said the stars' friendship acted in favor towards his appearance. Kim and IU together appeared in the 2011 KBS 2TV drama ""Dream High"" and also on ""Producer"" on the same network in 2015. The two are reportedly close friends, with Kim dropping in at IU's concerts on several occasions and IU appearing in Kim's upcoming movie ""Real"" as a cameo. IU's new self-produced album will be released on April 21. Since debuting in 2008, the 25-year-old has put out more than a dozen albums, including three full-length ones. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming music album, music video production, and mentions her career history as both a singer and actress. It confirms her identity as a female artist by referencing her past works since 2008, her role in dramas like ""Dream High"" and ""Producer,"" and discusses her upcoming self-produced album. The article also highlights her professional connections in the entertainment industry through her collaboration with actor Kim Soo-hyun and mentions her multiple roles as a performer, including her dozen-plus albums and acting work, which perfectly aligns with her roles as Singer, Songwriter, and Actress.",,IU's New Album Features Surprise Star-Studded Music Video,"South Korean multi-talent IU reunites with actor Kim Soo-hyun in upcoming self-produced album, strengthening their decade-long friendship through music",Music,Album Release,"The article primarily focuses on IU's upcoming new album release, which she self-produced, and includes details about a music video featuring Kim Soo-hyun. While there's a mention of their friendship, the core news is about her musical work and album launch."
https://www.koreaherald.com/article/1271827,IU to release 'Night Letter' from upcoming album this week,2017-03-20,https://wimg.heraldcorp.com/content/default/2017/03/20/20170320000645_0.jpg?type=h&h=240,"Singer-songwriter IU will release her new song ""Night Letter,"" part of her upcoming fourth full-length album, this week, her agency said Monday. The K-pop diva will release ""Night Letter"" on Friday, according to Loen-Fave Entertainment. The company released accompanying movie poster-like teaser images for the song on the artist's social media. IU's new album will be released on April 21. The singer is scheduled to release another song on April 7 before the entire album comes out. The upcoming, self-produced album is IU's first new material since ""Chat-shire,"" an EP album that came out in October 2015. ""IU has collaborated with talented musicians,"" the agency said, and added that the work will bear IU's traditional sentimentality plus a new experimental sound. The artist, who played the female lead in last year's TV series ""Moon Lovers: Scarlet Heart Ryeo,"" most recently held a concert in Seoul in December. Since making her debut in 2008, the 25-year-old has put out more than a dozen albums, including three full-length ones. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming music release ""Night Letter"" and new album. It mentions her roles as both a singer-songwriter (discussing her self-produced album and previous musical works) and actress (referencing her role in ""Moon Lovers: Scarlet Heart Ryeo""). The article correctly identifies her as female and provides accurate context about her career timeline since 2008, including her work with her agency. All aspects of the article align perfectly with IU's identity as a female Singer, Songwriter, and Actress.",,"IU Makes Bold Return with ""Night Letter"" After Two-Year Hiatus","Multi-talented IU set to unveil self-produced fourth album, promising her signature sentiment with experimental new sound",Music,Album Release,"The article focuses on IU's return to the music industry with a new self-produced fourth album ""Night Letter"" after a two-year break, highlighting her upcoming musical release and artistic direction."
https://www.koreaherald.com/article/1270640,IU to release fourth full-length album in April,2017-03-17,https://wimg.heraldcorp.com/content/default/2017/03/17/20170317000816_0.jpg?type=h&h=240,"South Korean singer-songwriter IU will release her fourth full-length album next month, her agency said Friday. The K-pop diva's new album will be released on April 21, according to Loen-Fave Entertainment. IU will pre-release two songs from the album on March 24 and April 7, respectively. The self-produced upcoming album is IU's first new material since ""Chat-shire,"" an EP album that came out in October 2015. ""IU has collaborated with talented musicians,"" the agency said, and added that the work will bear IU's traditional sentimentality plus a new experimental sound. The artist, who played the female lead in last year's TV series ""Moon Lovers: Scarlet Heart Ryeo,"" most recently held a concert in Seoul in December. Since making her debut in 2008, the 25-year-old has put out more than a dozen albums, including three full-length ones. (Yonhap)",iu,5.0,"The article is highly relevant to IU as it directly discusses her upcoming fourth full-length album release, mentions her previous work (Chat-shire), her role as both singer-songwriter and actress (referencing ""Moon Lovers: Scarlet Heart Ryeo""), and confirms her identity as a female K-pop artist. The article addresses all three of her primary roles (Singer, Songwriter, Actress) and provides specific details about her career timeline and agency. The mention of self-production also reinforces her role as a songwriter.",,IU's Musical Evolution: K-Pop Queen Returns with Bold New Album,"After focusing on acting, IU steps back into music with her first self-produced album in nearly two years, promising both signature sentiment and experimental sounds",Music,Album Release,"The article primarily focuses on IU's return to the music industry with a new self-produced album after a two-year break, highlighting her musical evolution and new artistic direction."
https://www.koreaherald.com/article/1136376,IU to hold solo concert next month,2016-11-03,https://wimg.heraldcorp.com/content/default/2016/11/03/20161103000270_0.jpg?type=h&h=240,"Singer-songwriter IU is set to return to the stage next month.　 Known for her girl-next-door image, the musician will be holding a solo year-end concert at Olympic Park’s SK Olympic Handball Gymnasium in Bangi-dong, Seoul from Dec. 3-4. “The upcoming concert is an opportunity to look back on the past 24 years of IU’s life,” according to the artist’s agency Fave Entertainment on Thursday. “She will also be performing never-before-heard tracks.”　 Although she has held concerts abroad in China, Taiwan and Hong Kong in recent months, this will be her first solo performance in Korea since her nationwide tour last year. 　 Focusing on building her acting career, IU played the lead role in hit drama series “Moon Lovers: Scarlet Heart Ryeo,” which aired its final episode Tuesday. 　 IU, who made her debut with the single “Lost Child” in 2008, most recently released her seventh EP “Chat-Shire” last year. 　 Tickets will be available exclusively on ticket.melon.com starting on Nov. 10 at 8 p.m. By Kim Yu-young ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her activities across all her main roles. It mentions her upcoming concert (Singer), references her original music and EP ""Chat-Shire"" (Songwriter), and discusses her acting role in ""Moon Lovers: Scarlet Heart Ryeo"" (Actress). The article specifically names IU multiple times, correctly identifies her as female, and provides accurate historical context including her 2008 debut. All content aligns perfectly with her known professional roles.",,IU Returns to Korean Stage After Year-Long Acting Success,"Multi-talented IU announces intimate two-day concert in Seoul, promising new songs and career retrospective",Music,Tour/concert,"The article primarily focuses on IU's return to performing music through an announced concert in Seoul, marking her return to the music stage after focusing on acting activities. The concert announcement is the main news, with mentions of new songs and a career retrospective performance."
https://www.koreaherald.com/article/835224,YG Entertainment invests in Korean remake of 'Scarlet Heart',2016-01-25,,"YG Entertainment said Monday it will invest in the upcoming South Korean remake of the Chinese soap opera ""Scarlet Heart,"" starring actor Lee Joon-gi and singer-songwriter IU. The South Korean entertainment agency will join NBCUniversal and a local production company in financing and producing the show, which will air simultaneously in South Korea and China in the latter half of this year. The South Korean version, titled ""Scarlet Heart: Ryeo,"" is the first Asian soap opera to be financed by NBCUniversal. YG said it is planning various business ventures related to ""Scarlet Heart: Ryeo"" in cosmetics, media commerce and character designs. The series based on the Chinese novel titled ""Bu Bu Jing Xin"" will also feature actors Kang Ha-neul, Hong Jong-hyeon and Baekheon of the boy band EXO. (Yonhap)",iu,4.0,"The article directly mentions IU and is specifically about her acting role in a major drama production ""Scarlet Heart: Ryeo."" While it doesn't focus on her music career (singing/songwriting), it is very relevant to her career as an actress, which is one of her primary professional roles. The article discusses a significant project in her acting career, involving major production companies (YG Entertainment and NBCUniversal), confirming this is the correct IU and matching the expected career activities of a singer-actress in the Korean entertainment industry.",,IU Takes Leading Role in Historic NBCUniversal-Backed K-Drama,"Multi-talented singer-actress IU joins Lee Joon-gi in 'Scarlet Heart: Ryeo,' marking the first Asian drama series funded by NBCUniversal and YG Entertainment",Acting,Drama/Series,"The article discusses IU taking a leading role in a television drama series ""Scarlet Heart: Ryeo,"" which is particularly notable as it's backed by NBCUniversal, marking a significant production in her acting career."
https://www.koreaherald.com/article/805068,Seohyun joins star-studded lineup for ‘Moon Lovers’,2016-01-06,https://wimg.heraldcorp.com/content/default/2016/01/06/20160106001418_0.jpg?type=h&h=240,"Girls’ Generation’s Seohyun became the latest star to add her name to the cast of upcoming fantasy period drama “Bobogyeongsim: Ryeo (Moon Lovers)” which has already created much buzz with its A-list lineup. The TV drama, based on the 2005 Chinese novel “Bu Bu Jing Xin (Scarlet Heart)” by Tong Hua and its adaptation that aired in 2011, will tell the story of a woman in Seoul who goes back in time to the Goryeo Dynasty. Singer-actress IU has been cast in the role of the leading lady, while the male lead will be played by Lee Joon-ki, who plays a prince. Other actors playing various royal roles include Kang Ha-neul, Hong Jong-hyun, EXO’s Baekhyun, Nam Joo-hyuk and Ji Soo. “Moon Lovers,” which will be completely preproduced, is set to air later this year simultaneously on SBS and in China. It is the first Korean drama production to land an investment from American entertainment giant Universal Studios. By Won Ho-jung ()",iu,4.0,"The article directly mentions IU and discusses her casting as the leading lady in a major TV drama ""Moon Lovers,"" which is relevant to her career as an actress. While it doesn't address her music career (singing/songwriting), it's significant news about her acting work, especially given the high-profile nature of the project (international release, Universal Studios investment). The context is appropriate for someone who works as an actress, and she is correctly identified as a female performer (""leading lady"").",,IU Takes Lead in Groundbreaking Time-Travel Drama 'Moon Lovers',Multi-talented singer-actress IU joins star-studded cast in Universal Studios' first Korean drama investment,Acting,Drama/Series,"The article is primarily about IU's casting and leading role in a new drama series titled ""Moon Lovers"" produced by Universal Studios, focusing on her acting career rather than her musical activities or other endeavors."
https://www.koreaherald.com/article/750841,IU ‘still loves’ song ‘Zeze’ despite pedophilia controversy,2015-11-23,https://wimg.heraldcorp.com/content/default/2015/11/23/20151123001285_0.jpg?type=h&h=240,"Singer-songwriter IU stood by a song she wrote inspired by a 5-year-old boy character from a classic novel and for which she was mired in a controversy over pedophilia. At her solo concert in Seoul on Saturday, the 22-year-old singer-songwriter performed the controversial song, “Zeze,” explaining to the audience that she “still dearly loves it.” A track on IU’s latest EP “Chat-shire,” the song is named after the boy protagonist of Portuguese novel “My Sweet Orange Tree.” Its self-written lyrics have been the target of criticism, with some critics viewing them as “hinting at pedophilia.” That the singer had described the character Zeze as “sexy” in a separate interview also became a point of debate. IU was unperturbed, however, as she sang the piece in front of around 6,000 audience members at Saturday’s concert at the Olympic Hall in Seoul, in what was to be the opening of her domestic tour. IU started off the concert with “Shoes,” from her latest mini-EP “Chat-shire,” followed by “Everyone has secrets,” “Obliviate” and “Red Queen,” leading up to “Zeze,” the fifth in the song lineup. People close to IU were present to give her emotional support. IU’s boyfriend of two years, Jang Ki-ha, along with her best friend Yoo In-na and Indie duo group 10cm’s Kwon Jung-yeol were in the crowd. The chanteuse finished off the show by thanking the audience, “As this was the first concert (for ‘Chat-shire’), we prepared hard, and there were things to overcome. I was very nervous but upon coming up to the stage, I saw your smiling faces and felt grateful. You had no worries on your shining faces and that was reassuring.” Following the two-day concert over the weekend, IU will continue on a national tour that stretches to Daegu, Busan, Gwangju and more venues through the end of the year. By Lim Jeong-yeo ()",iu,5.0,"The article is highly relevant to IU as it directly discusses her as a singer-songwriter, mentions her concert performance, her EP ""Chat-shire,"" and specifically addresses controversy around her self-written song ""Zeze."" The article explicitly names IU multiple times, discusses her musical work and songwriting, and describes her live performance, which are all directly related to her roles as a Singer and Songwriter. The context perfectly matches her professional identity, including details about her concert tour and creative decisions.",,IU Defends Controversial 'Zeze' Song at Sold-Out Seoul Concert,"Multi-talented singer-songwriter IU stands firm on her artistic vision, performing the debated track to 6,000 fans despite recent criticism",Music,Performance,"The article focuses on IU performing her controversial song 'Zeze' at a concert in Seoul, specifically describing a live performance event with 6,000 attendees where she defended her artistic choices through the performance."
