url,title,date,thumbnail,content,celebrity,source,attribution,relevance_score,relevance_reason
https://en.yna.co.kr/view/AEN20221227008800320?section=search,"'Squid Game' director, lead star receive nat'l cultural medal",2022-12-27,https://img.yna.co.kr/photo/yna/YH/2022/12/27/PYH2022122717550001300_P2.jpg,"...uot; director Hwang Dong-hyuk and lead star Lee Jung-jae on Tuesday received South Korea's highest ...th Korean cultural decoration, to Hwang and Lee at his office in Seoul, commending them for ...l film industry.
   In September, Hwang and Lee won the awards for best director and best ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221227008800320?section=search', 'publicationDate': '2022-12-27', 'accessDate': '2025-02-27T12:06:27.913581', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name multiple times, specifically noting that he is the ""lead star"" of ""Squid Game"" who received South Korea's highest cultural medal. The article also explicitly states that Lee won an award for ""best actor,"" which directly relates to his occupation as an Actor. The context perfectly matches what would be expected for a prominent male actor receiving national recognition for his work in a globally successful series."
https://en.yna.co.kr/view/AEN20221212007700315?section=search,Top 10 Korean news of 2022,2022-12-18,https://img.yna.co.kr/photo/yna/YH/2022/11/19/PYH2022111900710004200_P2.jpg,"...; former head of the Yongsan Police Station Lee Im-jae; and Yongsan Fire Station chief Choi ...on calling for dismissing Interior Minister Lee Sang-min to hold him responsible for the ...ries in the Primetime Emmy Awards, and actor Lee Jung-jae clinched the best actor prize to become the ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221212007700315?section=search', 'publicationDate': '2022-12-18', 'accessDate': '2025-02-27T12:06:33.945232', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article specifically mentions Lee Jung-jae by name, noting his significant achievement of winning the best actor prize at the Primetime Emmy Awards, making him the first Korean actor to win this award. This directly relates to his career as an actor, which is one of his primary occupations. While the article is a broader summary of top Korean news in 2022 rather than being solely focused on Lee Jung-jae, his Emmy win is highlighted as one of the significant Korean news items of that year. The mention is brief but relevant to his professional acting career."
https://en.yna.co.kr/view/AEN20221215000800315?section=search,'Decision to Leave' nominated for Critics Choice Awards,2022-12-15,https://img.yna.co.kr/photo/yna/YH/2022/06/02/PYH2022060215680034400_P2.jpg,"...eries based on the 2017 bestselling novel by Korean-American author Lee Min-jin.
  Winners will be announced during an awards ceremony in ...ame"" won the best non-English language TV series and lead actor Lee Jung-jae won the best actor award in a drama series.


  ejkim@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221215000800315?section=search', 'publicationDate': '2022-12-15', 'accessDate': '2025-02-27T12:06:33.947238', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name, noting his achievement of winning ""the best actor award in a drama series"" for ""Squid Game."" This is directly relevant to his career as an actor, which is one of his primary occupations. While the article's main focus appears to be about ""Decision to Leave"" being nominated for Critics Choice Awards, the mention of Lee Jung-jae's previous win at what seems to be the same awards ceremony provides important context and is directly related to his professional acting work. The article does not address his work as a director, model, or businessman."
https://en.yna.co.kr/view/AEN20221212006100315?section=search,"Lee Jung-jae, Kim Yu-na, Hwang Sun-woo to win 2023 Korea Image Awards",2022-12-12,https://img.yna.co.kr/etc/inner/EN/2022/12/12/AEN20221212006100315_01_i_P2.jpg,"SEOUL, Dec. 12 (Yonhap) -- Actor Lee Jung-jae, figure skating legend Kim Yu-na and teen swimming phenomenon Hwang Sun-woo were chosen...ed by the Seoul-based nonprofit Corea Image Communication Institute (CICI), Lee will win the Korea Image Stepping Stone Award for contributing to improving ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221212006100315?section=search', 'publicationDate': '2022-12-12', 'accessDate': '2025-02-27T12:06:33.949433', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and discusses him receiving the Korea Image Stepping Stone Award, which relates to his professional contributions. The article specifically identifies him as an actor, which matches one of his listed occupations. The context of receiving an award for contributing to improving Korea's image aligns with recognition one might receive as a prominent actor and public figure. The article is clearly about the correct person based on name and occupation."
https://en.yna.co.kr/view/AEN20221207001700315?section=search,Two Korean dramas nominated for Critics Choice Awards,2022-12-07,https://img.yna.co.kr/photo/cms/2022/08/10/78/PCM20220810000178005_P2.jpg,"...quot; based on the 2017 bestselling novel by Korean-American author Lee Min-jin, is a sprawling, multilingual epic that examines four ... of 500 film and TV broadcast critics in North America. Its lead actor Lee Jung-jae won the best actor award in a drama series. 

   ejkim@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221207001700315?section=search', 'publicationDate': '2022-12-07', 'accessDate': '2025-02-27T12:06:33.951243', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name, stating he ""won the best actor award in a drama series"" at the Critics Choice Awards. This is directly relevant to his career as an actor, which is one of his primary occupations. The article is about Korean dramas receiving nominations for Critics Choice Awards, with specific mention of Lee Jung-jae's acting achievement. While the article doesn't discuss his work as a director, model, or businessman, it is highly relevant to his acting career, confirming both the correct person and appropriate professional context."
https://en.yna.co.kr/view/AEN20221130005000315?section=search,Korean actor Lee Jung-jae says 'happy' to be Disney family with Star Wars series,2022-11-30,https://img.yna.co.kr/etc/inner/EN/2022/11/30/AEN20221130005000315_07_i_P2.jpg,"...SINGAPORE, Nov. 30 (Yonhap) -- Korean actor Lee Jung-jae said Wednesday he is happy to become part ...with Amandla Stenberg and Dafne Keen.



   Lee shared the news of his joining the highly ...y to become a member of Disney family,"" Lee said in a video message. ""I want you to ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221130005000315?section=search', 'publicationDate': '2022-11-30', 'accessDate': '2025-02-27T12:06:33.952748', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly focuses on Lee Jung-jae, correctly identifying him as a Korean actor. The content specifically discusses his professional career, mentioning his involvement with Disney and Star Wars series, which directly relates to his work as an actor. The article quotes him directly about joining the ""Disney family,"" confirming this is about his acting career. The gender (male) and professional context (acting) match the person in question."
https://en.yna.co.kr/view/AEN20221125008000315?section=search,'Decision to Leave' wins six trophies at Blue Dragon Awards,2022-11-25,https://img.yna.co.kr/photo/yna/YH/2022/11/25/PYH2022112518960001300_P2.jpg,"...uot; has been chosen as South Korea's entry for the best international feature film category of the 94th Academy Awards slated for March.
   Lee Jung-jae, Emmy-winning star of ""Squid Game"", won the best new director award for his directorial debut ""Hunt."" 



  
   ejkim@...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221125008000315?section=search', 'publicationDate': '2022-11-25', 'accessDate': '2025-02-27T12:06:33.953913', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, stating he won the best new director award for his directorial debut film ""Hunt"" at the Blue Dragon Awards. This information is directly relevant to his career as a director, which is one of his listed occupations. The article also identifies him as the ""Emmy-winning star of 'Squid Game',"" acknowledging his work as an actor, which is another of his listed occupations. The content specifically relates to his professional achievements in the film industry, making it highly relevant to the subject."
https://en.yna.co.kr/view/AEN20221108003500315?section=search,'Squid Game' star Lee Jung-jae cast for Disney+ original Star Wars series,2022-11-08,https://img.yna.co.kr/etc/inner/EN/2022/11/08/AEN20221108003500315_01_i_P2.jpg,"SEOUL, Nov. 8 (Yonhap) -- Smash-hit Netflix series ""Squid Game"" actor Lee Jung-jae will star in ""The Acolyte,"" an upcoming Star Wars series to be streamed on Disney +, according to production company Lucasfilm.
   ""The Acolyte"" is a mystery thriller written and ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20221108003500315?section=search', 'publicationDate': '2022-11-08', 'accessDate': '2025-02-27T12:06:33.956290', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, specifically mentioning him by name as the star of ""Squid Game"" who has been cast in a Disney+ Star Wars series called ""The Acolyte."" This content is highly relevant to his career as an actor, which is one of his listed occupations. The article focuses on his professional acting work and new role, making it directly pertinent to the subject's career activities. The context perfectly matches what would be expected for a professional actor."
https://en.yna.co.kr/view/AEN20220920005400315?section=search,Emmy-winning actor Lee Jung-jae tests positive for COVID-19,2022-09-20,https://img.yna.co.kr/photo/yna/YH/2022/09/18/PYH2022091808910001300_P2.jpg,"...UL, Sept. 20 (Yonhap) -- Emmy-winning actor Lee Jung-jae has tested positive for the coronavirus, ...is management agency said Tuesday.
   ""Lee received a PCR test after returning home ...delines from quarantine authorities.""
   Lee went to the United States for the 74th ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220920005400315?section=search', 'publicationDate': '2022-09-20', 'accessDate': '2025-02-27T12:06:33.958559', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and refers to him as an ""Emmy-winning actor,"" which aligns with his primary occupation as an actor. The content discusses his COVID-19 diagnosis after returning from the United States where he attended the 74th Emmy Awards, which is directly related to his professional career. The article is clearly about the correct person given the specific references to his recent Emmy win and his management agency's statement. This health update about a prominent actor attending an industry award ceremony is typical news coverage for someone of his professional status."
https://en.yna.co.kr/view/AEN20220918001900315?section=search,Emmy-winning Lee Jung-jae returns home to hero's welcome,2022-09-18,https://img.yna.co.kr/photo/yna/YH/2022/09/18/PYH2022091809410001300_P2.jpg,"...ette in hand, ""Squid Game"" star Lee Jung-jae received a hero's welcome home Sunday.
   Lee arrived at Incheon International Airport ... for Hwang and best drama series actor for Lee Jung-jae, becoming the first non-English TV show ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220918001900315?section=search', 'publicationDate': '2022-09-18', 'accessDate': '2025-02-27T12:06:38.319646', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, mentioning him by name multiple times. It specifically discusses his Emmy win for ""Squid Game"" as a drama series actor, which aligns with his primary occupation as an actor. The article describes his return to South Korea after this professional achievement, noting he received a ""hero's welcome"" at Incheon International Airport. The content is directly relevant to his acting career and public recognition for his work."
https://en.yna.co.kr/view/AEN20220916007400315?section=search,'Squid Game' creator Hwang Dong-hyuk says no plan to cast Hollywood stars in 2nd season,2022-09-16,https://img.yna.co.kr/photo/yna/YH/2022/09/16/PYH2022091610600001300_P2.jpg,"... available.""
   He earlier mentioned the first season's lead Lee Jung-jae, who won best drama series actor at this year's Emmys, will ...s, including best director for Hwang and best drama series actor for Lee Jung-jae, becoming the first non-English TV show ever to win America's most ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220916007400315?section=search', 'publicationDate': '2022-09-16', 'accessDate': '2025-02-27T12:06:38.321261', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae multiple times in relation to his acting career, specifically noting his Emmy win for ""best drama series actor"" for his lead role in ""Squid Game."" The content is highly relevant to his work as an actor, which is one of his primary occupations listed. The article correctly identifies him as male through pronoun usage and discusses his professional achievements in the entertainment industry."
https://en.yna.co.kr/view/AEN20220915008900315?section=search,'Squid Game' creator Hwang Dong-hyuk returns home after Emmy victory,2022-09-15,https://img.yna.co.kr/photo/yna/YH/2022/09/15/PYH2022091520710001300_P2.jpg,"...Netflix original about a deadly contest bagged a total of six Emmy titles, including best director for Hwang and best drama series actor for Lee Jung-jae, becoming the first non-English TV show ever to win America's most prestigious TV awards.
   Its multiple wins at this year's Emmy were ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220915008900315?section=search', 'publicationDate': '2022-09-15', 'accessDate': '2025-02-27T12:06:38.322549', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, specifically noting his Emmy win for ""best drama series actor"" for his performance in ""Squid Game."" This is directly relevant to his career as an actor, which is one of his primary occupations listed. The article correctly identifies him in the context of his professional work, mentioning a significant achievement in his acting career. The information aligns with publicly available knowledge about Lee Jung-jae's role in the Netflix series and his historic Emmy win as the first actor in a non-English TV show to receive this prestigious award."
https://en.yna.co.kr/view/AEN20220913000953315?section=search,"(3rd LD) 'Squid Game' wins best drama series actor, director at Emmys",2022-09-13,https://img.yna.co.kr/etc/inner/EN/2022/09/13/AEN20220913000953315_05_i_P2.jpg,"...ges in characters and plots.
   Lead actor Lee Jung-jae was named Outstanding Lead Actor In a Drama ... Adam Scott from ""Severance.""
   Lee became the first non-English speaking ...a.""
   In the separate press conference, Lee said language is not the only way for people ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220913000953315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:38.327457', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and focuses on his Emmy win for Outstanding Lead Actor in a Drama Series for ""Squid Game."" This is highly relevant to his career as an actor, which is one of his primary occupations. The article notes his achievement as ""the first non-English speaking"" actor to win in this category, highlighting the significance of this accomplishment in his acting career. The article also mentions his comments from a press conference, indicating this is definitely about the correct person, matching both his name and profession as an actor."
https://en.yna.co.kr/view/AEN20220913007300315?section=search,"Yoon congratulates 'Squid Game' director, actor on Emmy wins",2022-09-13,https://img.yna.co.kr/photo/yna/YH/2022/09/13/PYH2022091309790034000_P2.jpg,"...year's Primetime Emmy Awards.
   Director Hwang Dong-hyuk and actor Lee Jung-jae, respectively, won the awards for best director and best actor in a ...e people of the world,"" he wrote.
   In a separate message for Lee, Yoon said it was especially meaningful that the actor gained ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220913007300315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:38.328410', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, specifically discussing his Emmy win for best actor, which directly relates to his career as an actor. The article mentions congratulations from President Yoon regarding this professional achievement, making it highly relevant to Lee Jung-jae's acting career. The context perfectly matches what would be expected for someone in his role as an actor, and the person referenced is clearly the male actor Lee Jung-jae being discussed."
https://en.yna.co.kr/view/AEN20220912004400315?section=search,"'Squid Game' makes history at U.S., breaking regional, language barrier",2022-09-13,https://img.yna.co.kr/photo/reuters/2022/09/13/PRU20220913192801009_P2.jpg,"...d two major titles of best lead actor for Lee Jung-jae and best directing for Hwang at the 74th ...guage series and best actor for its lead, Lee Jung-jae.
   Actor Oh Yeong-su, who played the ... the SAG Awards, in particular, cast members Lee and Jung Ho-yeon won best male actor and ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220912004400315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:38.329308', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae multiple times in relation to his acting career, specifically highlighting his historic achievement as the first actor in a non-English language series to win best lead actor at a major U.S. award show. The content focuses on his professional work as an actor in ""Squid Game"" and the recognition he received for this performance, which directly aligns with his primary occupation as an actor. The article is clearly about the correct person, as it identifies him as a male actor who won prestigious acting awards."
https://en.yna.co.kr/view/AEN20220912004500315?section=search,"30 years on, Emmy-winning actor Lee Jung-jae in his second heyday",2022-09-13,https://img.yna.co.kr/photo/etc/af/2022/09/13/PAF20220913210201009_P2.jpg,"...'s Emmy Awards, ""Squid Game"" star Lee Jung-jae is now in the second heyday of his career that started about 30 years ago.
   Lee became the first non-English speaking ...er this year.



   In ""Squid Game,"" Lee plays Gi-hun, a down-on-his-luck middle-aged ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220912004500315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:38.330213', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, explicitly naming him multiple times and discussing his career achievements. It specifically mentions his Emmy win for ""Squid Game"" and references his 30-year career, which aligns with his primary occupation as an actor. The article focuses on his professional work and career trajectory, making it highly relevant to the subject. The content matches what would be expected for an established male actor experiencing renewed success."
https://en.yna.co.kr/view/AEN20220913000952315?section=search,"(2nd LD) 'Squid Game' wins best drama series actor, director at Emmys",2022-09-13,https://img.yna.co.kr/etc/inner/EN/2022/09/13/AEN20220913000952315_05_i_P2.jpg,"...eturn with the second season.
   Lead actor Lee Jung-jae was named Outstanding Lead Actor In a Drama ...d Adam Scott from ""Severance.""
   Lee became the first non-English speaking ...d entertainment.
   In ""Squid Game,"" Lee plays the role of Gi-hun, a down-on-his-luck ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220913000952315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:42.536517', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name and focuses on his professional achievement as an actor, winning the Emmy Award for Outstanding Lead Actor in a Drama Series for his performance in ""Squid Game."" The article specifically discusses his acting work and this significant career milestone, noting he became ""the first non-English speaking"" actor to win this award. This content is highly relevant to Lee Jung-jae in his capacity as a male actor, which is one of his primary professional roles."
https://en.yna.co.kr/view/AEN20220913000951315?section=search,(LEAD) Lee Jung-jae wins best drama actor at Emmys,2022-09-13,https://img.yna.co.kr/photo/reuters/2022/09/13/PRU20220913186101009_P2.jpg,"...UL, Sept. 13 (Yonhap) -- South Korean actor Lee Jung-jae was awarded best drama series actor for his ...d Adam Scott from ""Severance.""
   Lee became the first non-English performer and ...ntertainment.
   In ""Squid Game,"" Lee plays the role of Gi-hun, a down-on-his-...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220913000951315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:42.538288', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae, explicitly naming him multiple times and focusing on his Emmy win for best drama actor for his performance in ""Squid Game."" This is highly relevant to his career as an actor, which is one of his primary occupations listed. The article specifically discusses his professional achievement in acting, noting he became ""the first non-English performer"" to win in this category, which directly relates to his work in the entertainment industry."
https://en.yna.co.kr/view/AEN20220913000900315?section=search,Lee Jung-jae wins best drama actor at Emmys,2022-09-13,https://img.yna.co.kr/etc/inner/EN/2022/09/13/AEN20220913000900315_01_i_P2.jpg,"...UL, Sept. 13 (Yonhap) -- South Korean actor Lee Jung-jae was awarded best drama series actor for his ...eater in Los Angeles on Monday (U.S. time), Lee was named Outstanding Lead Actor In a Drama ...d Adam Scott from ""Severance.""
   Lee became the first South Korean actor to win ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220913000900315?section=search', 'publicationDate': '2022-09-13', 'accessDate': '2025-02-27T12:06:42.539776', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article is directly about Lee Jung-jae winning an Emmy Award for Outstanding Lead Actor in a Drama Series, which is highly relevant to his career as an actor. The article specifically names him, confirms he is male, and discusses his professional achievement in acting, which is one of his listed occupations. The content focuses on his work-related accomplishment rather than personal matters, making it highly relevant to his professional identity."
https://en.yna.co.kr/view/AEN20220907006000315?section=search,'Squid Game' cast to attend Emmys,2022-09-07,https://img.yna.co.kr/etc/inner/EN/2022/09/07/AEN20220907006000315_02_i_P2.jpg,"...cies said Wednesday.
   South Korean actors Lee Jung-jae, Park Hae-soo and O Yeong-su will leave ...or, best screenplay, best actor for its lead Lee, best supporting actor for O and Park, and ...tstanding guest actress in a drama series for Lee You-mi, best production design, best stunt ...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220907006000315?section=search', 'publicationDate': '2022-09-07', 'accessDate': '2025-02-27T12:06:42.543117', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name as one of the South Korean actors attending the Emmys for ""Squid Game."" It specifically notes he is nominated for ""best actor,"" which directly relates to his occupation as an actor. The context of award nominations and attendance at a prestigious entertainment industry event is highly relevant to someone in the acting profession. The article correctly identifies him as male through the context and pronouns."
https://en.yna.co.kr/view/AEN20220905004700315?section=search,'Squid Game' wins four prizes at creative arts Emmys,2022-09-05,https://img.yna.co.kr/photo/ap/2022/09/05/PAP20220905140701009_P2.jpg,"...r the best guest actress in a drama series, Lee You-mi was named the winner over Marcia Gay ...ait to brag about this to my friends,"" Lee said after receiving the award. ""I'll ...st drama series and best actor for its lead Lee Jung-jae.
   Released in September last year, ""...",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220905004700315?section=search', 'publicationDate': '2022-09-05', 'accessDate': '2025-02-27T12:06:42.544335', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",4.0,"The article directly mentions Lee Jung-jae by name, noting that ""Squid Game"" was nominated for best drama series and best actor for Lee Jung-jae. This is directly relevant to his career as an actor, which is one of his primary occupations. While the article doesn't focus extensively on him (it appears to be primarily about Lee You-mi winning an Emmy), it does confirm his nomination for a major acting award, making it moderately to highly relevant to his professional acting career. The article doesn't mention his work as a director, model, or businessman."
https://en.yna.co.kr/view/AEN20220901001500315?section=search,"'Top Gun: Maverick"" tops 8 mln admissions, becoming most-viewed foreign film since pandemic",2022-09-01,https://img.yna.co.kr/etc/inner/EN/2022/09/01/AEN20220901001500315_01_i_P2.jpg,"...ilm ""6/45"" topped the daily box office with 95,000 people, followed by the espionage film ""Hunt,"" the directorial debut of ""Squid Game"" star Lee Jung-jae, with 72,000 and the historical war film ""Hansan: Rising Dragon"" with 25,000.


   brk@yna.co.kr
(END)",leejungjae,Yonhap News,"{'originalSource': 'Yonhap News', 'originalUrl': 'https://en.yna.co.kr/view/AEN20220901001500315?section=search', 'publicationDate': '2022-09-01', 'accessDate': '2025-02-27T12:06:42.545540', 'policyCompliance': True, 'policyVersion': 'February 26, 2025', 'fairUseJustification': 'Informational excerpt for historical timeline tracking', 'aiAssisted': True, 'aiDisclosure': ""Information processed with AI assistance in compliance with EHCO's Copyright and Attribution Policy""}",5.0,"The article directly mentions Lee Jung-jae by name, identifying him as the ""Squid Game"" star and specifically discussing his directorial debut film ""Hunt."" The content is directly relevant to his work as both an actor (referencing his role in ""Squid Game"") and as a director (highlighting ""Hunt"" as his directorial debut). This perfectly aligns with two of his listed occupations (Actor and Director) and provides factual information about his professional work."
