title,url,date,content,thumbnail,celebrity
Loen Entertainment rolls out virtual signing event on 1theK facebook,https://www.koreaherald.com/article/3643444,2014.04.14 15:35,"Loen Entertainment has launched a creative signing event for K-pop stars on its 1theK Facebook account, the agency said Monday. Upon clicking “like” for the “Wonderful Fan Signing Event” at www.facebook.com/1theK, each user can choose between a video clip of K-pop singer IU or boy band B.A.P. In each video clip, the K-pop artists hold up the user’s Facebook profile picture and have a “mini concert.” At the end, the singers sign autographs with the user’s name and profile picture automatically printed at the top. “We started this event for our global fandom who are geographically limited in the opportunities to attend signing events for K-pop stars,” a Loen Entertainment spokeswoman said. The event, kicked off on April 11, is expected to last two weeks, and a second round will take if the first is successful, she added. By Chung Joo-won ()",https://wimg.heraldcorp.com/content/default/2014/04/14/20140414001208_0.jpg?type=h&h=240,iu
IU to return with first remake album,https://www.koreaherald.com/article/3643092,2014.04.10 20:22,"Popular singer-songwriter IU will make a return next month with her first remake album and a series of concerts. The album will be her first remake since her debut in 2008. It will feature reinterpretations and rearrangements of past hits through IU’s signature vocals and musical sensibilities. The singer-songwriter will also stage a series of concerts, titled “Just one more step ... just that,” at Sogang University’s Mary Hall. Unlike IU’s previous concert last year, which was marked by a flashy stage design and visuals, the upcoming concerts will focus on communicating with the audience in a more intimate setting. “Fans will be able to meet IU and her colorful music in a fresh, outdoor setting while enjoying the spring breeze,” said the singer’s agency LOEN Tree. “We are preparing a new type of performance where the musician’s sounds can be delivered more intimately.” IU debuted on the local music scene at the age of 15 and shot to stardom with her resonating vocals and distinct tones, producing many hits including “You and I,” “Nagging,” “Good Day,” “Boo” and “Someday.” She released her third studio album, “Modern Times,” in October 2013. The jazzy lead single “Red Shoes” and several other tracks from the album swept major music charts in Korea. IU’s self-written single “Friday” also enjoyed high popularity upon its release in December last year, while her latest composition, “Not Spring, Love or Cherry Blossoms,” a duet with rookie boy band High4, tops local real-time music charts. IU will perform eight live concerts at Mary Hall from May 22-June 1. Ticket sales will begin at 8 p.m. on April 17 through Interpark. By Sohn Ji-young ()",https://wimg.heraldcorp.com/content/default/2014/04/10/20140410000922_0.jpg?type=h&h=240,iu
Scientists analyze genome of vulture for first time,https://www.koreaherald.com/article/3697387,2014.03.31 21:05,"Korea scientists successfully analyzed the genome of the cinereous vulture, a large bird of prey found across Europe and Asia, for the first time, the Science Ministry said Monday. The findings are expected to offer clues on the genetic structure of the bird, scientifically known as Aegypius monachus, such as why it does not contract diseases from eating rotten meat. Scientists took blood samples from two live vultures and performed an analysis of the first whole genome and transcriptome of the birds by using Next Generation Sequencing ― a type of DNA decoder ― and bioinformatics technology. Bioinformatics involves using a computer to analyze and process huge amounts of biological data. Through five-month-long genome sequencing, researchers identified 200,000 unigenes, genome fragments that each has unique characteristics. They said these are “candidates” that could be identified as genes with further analysis. Scientists found that the bird’s genes related to immunity and gastric acid secretion were unusual compared to other animals. This can explain why the bird, both a hunter and a scavenger, is not affected by pathogenic bacteria after ingesting decayed meat. They also found that vultures became genetically separate from falcons about 80 million years ago. According to the researchers, the bird carries out a crucial ecological role by eating animal carcass. This prevents the bacteria from the dead bodies from infecting other animals or humans. But vulture populations have been decreasing due to the diminishing number of dead livestock, coupled with the increase in poisonous chemical substances that have been released into the wild. Researches said there have not been enough studies on the ecological role and biological uniqueness of the birds. “Genome analysis of the vulture will provide ground-breaking information toward research of the bird,” said project leader Paek Woo-ki of the National Science Museum, saying the study will be a milestone in efforts to preserve the vultures. The cinereous vulture is categorized as “near threatened,” according to “The IUCN Red List of Threatened Species” by the International Union for Conservation of Nature and Natural Resources. In Korea, it is considered an endangered animal and is designated as a national monument. The research was conducted by the National Science Museum, the Cultural Heritage Administration, Theragenetex Bio Institute and the Korean Bioinformation Center of the Korea Research Institute of Bioscience and Biotechnology. By Yoon Min-sik ()",https://wimg.heraldcorp.com/content/default/2014/03/31/20140331001656_0.jpg?type=h&h=240,iu
"안경 원숭이 포착, 만화 캐릭터 닮아",https://www.koreaherald.com/article/3646321,2014.03.24 16:03,"안경 원숭이’라는 별명을 가진 원숭이가 포착돼 화제다. 최근 영국 일간지 데일리메일은 이집트 출신의 아마추어 사진작가 마이클 에드워드(29)가 촬영한 원숭이 사진을 소개했다. 사진 속 원숭이는 동남아 타이 펫차부리에 있는 깽까찬 국립공원에 더스키 랑구르 원숭이로 알려졌으며, 눈 주위에 흰 털이 나 마치 안경을 낀 것처럼 보여 ‘안경 원숭이’라는 별명이 생겼다. 그는 “최근 3주간 타이에서 사진 촬영 여행을 다니며 찍은 사진”이라며 “좋은 사진을 얻기 위해 2~3분간 주위에 머무른 뒤 조금씩 접근해서 촬영했다”고 해당 사진을 설명했다. 이 원숭이는 아직 멸종 위기종은 아니지만 서식지가 감소하면서 국제자연보호연맹(IUCN) 적색목록에서 취약근접(NT)으로 분류돼 있다. 네티즌들은 “안경 원숭이 포착, 만화 캐릭터 같아” “안경 원숭이 포착, 충격적이네” “안경 원숭이 포착, 서식지 감소 안타깝다” “안경 원숭이 포착, 신기하게 쳐다보네” 등의 반응을 보였다. ()",https://wimg.heraldcorp.com/content/default/2014/03/24/20140324001373_0.jpg?type=h&h=240,iu
Ga-in goes explicit with new single,https://www.koreaherald.com/article/3651301,2014.01.27 19:26,"Brown Eyed Girls member Ga-in has made her solo act return with the prerelease single “Fxxk U,” featuring rapper Bumkey, from her soon-to-be-released third EP album “Truth or Dare.” Ga-in first piqued fans’ attention after releasing an erotic teaser of the “Fxxk U” music video, showing the singer’s silhouette behind a steamy shower curtain with a man who was later revealed to be actor Joo Ji-hoon. The sexy 19+ R&B track was released at midnight Tuesday and marks the singer’s solo return, following the release of her previous EP album “Romantic Spring” last April. Ga-in’s upcoming EP is set to drop on Feb. 6 and will include six tracks featuring popular local artists such as IU and Yoon Jong-shin. The singer also revealed that her album would include the tracks “Q&A,” which was written and composed by big-time producer Park Jin-young, as well as the single “Black and White,” which was written and composed by K-pop diva Lee Hyori. By Julie Jackson ()",https://wimg.heraldcorp.com/content/default/2014/01/27/20140127000590_0.jpg?type=h&h=240,iu
아이유 팬카페에 셀카 공개,https://www.koreaherald.com/article/3650447,2014.01.20 17:05,"아이유의 팬카페 셀카가 화제다. 아이유는 19일 자신의 팬카페인 ‘유애나’에 “안녕”이라는 짧은 글과 함께 셀카사진을 공개했다. 공개된 사진 속 아이유는 짧은 헤어스타일에 흰색 블라우스를 입고 꽃받침 손동작을 취하며 물오른 외모를 한껏 자랑하고 있다. 아이유 팬카페 셀카를 접한 누리꾼들은 “아이유 팬카페 셀카, 이젠 완벽한 숙녀가 됐네” “아이유 팬카페 셀카, 정말 예쁘다” “아이유 팬카페 셀카, 꿀피부에 사랑스러움까지…”등의 반응을 보였다. (khnews@heraldcorp.com) [Photo News] Singer IU flaunts beauty in selfie Singer IU unveiled a selfie Sunday on her official website for fans, with a short comment “Hello.” In the picture, she looks mature in a white shirt and short hair. ()",https://wimg.heraldcorp.com/content/default/2014/01/20/20140120001112_0.jpg?type=h&h=240,iu
[Lee Jae-min] Korea and illegal fishing,https://www.koreaherald.com/article/28203,2013.12.25 19:59,"The European Union’s preliminary designation of Korea as a country failing to meet its international obligation to fight illegal, unreported and unregulated (IUU) fishing is an embarrassing development. Although at this time this is meant to be a warning signal only from the EU to push Korea to take remedial action as quickly as possible, it is also probable that the warning turns into an official designation in the future, which may lead to the import ban by the EU of the fisheries products from Korea. Given the global stigma associated with IUU fishing, the EU’s recent designation of Korea as such raises a flag that a serious action needs to be taken domestically. This is yet another dent to the image of the country, after the United States’ similar designation of Korea in January this year. With “yellow cards” from the two major countries, Korea’s position in the international forums discussing this issue will become more precarious: Combating IUU has been one of the top priorities of the international community for the past decade, spearheaded by FAO and relevant NGOs. As previously noted in this column after the U.S. designation, the IUU fishing has been criticized by the world community for a long time because of its devastating effect on global fish stocks. It is indeed alarming that both countries, in the same year, have designated Korea as an IUU-prone country. Korea hurriedly amended its law (Ocean Industries Development Act) in July as a preemptive measure against a likely EU designation, but it apparently did not work. The core criticism from the EU is that Korea has not fulfilled the international obligation to require its vessels to install a device called a vessel monitoring system, which tracks the location and activity of vessels engaging in fishing activities in the high seas. The amendment becomes effective as of Jan. 31, but the mandatory installment of the VMS has been deferred until July 30, 2014. Reportedly, this deferral has been the main reason that prompted the EU’s inclusion of Korea on the IUU country list. Korea’s slow implementation of VMS requirements is indeed noteworthy considering the intensity of international attention to this very matter. The nature of the equipment being discussed makes the slow implementation more perplexing. VMS is a readily available electronic tracking device costing $3,000 to $5,000 per ship. Foreign observers who know Korea as a country saturated and obsessed with information technology would find it puzzling that the country is dragging its feet in installing this particular type of maritime electronic device. Korea’s slow implementation of this simple requirement can hardly find good excuses. The IUU activity is a global problem. It is taking place in many countries ― that is why a global undertaking is called for in the first place. Questions are thus being raised if “singling out” Korea has been somehow motivated by an ulterior motive. Competition is intense between Korean vessels and European fishermen in seas off West Africa, where illegal fishing poses a peculiar problem because of its massive scale. Critics argue that the EU’s specific interest as well as an environmental concern may have been reflected in blacklisting Korea. In any event, just how much emphasis some countries put on this particular issue when they deal with Korea is evidenced by the report that the United States is going to raise fishery subsidies ― of which IUU is the core component ― as one of the key outstanding issues to be discussed with Korea in advance in the context of Korea’s participation in the TPP negotiations. To Korea, then, addressing this issue almost becomes a membership fee for the mega-FTA. This means that this issue will stay with us next year and perhaps for many more years. As many of us know, the best way to save Korea from any further embarrassment and to avoid other countries’ using this as a card against Korea is to implement these international obligations as promptly as possible. Korea is already paying a high price. By Lee Jae-min Lee Jae-min is an associate professor of law at Seoul National University. ― Ed.",https://wimg.heraldcorp.com/content/default/2013/12/25/20131225000215_0.jpg?type=h&h=240,iu
"""애프터스쿨 나나가 2번째로 가장 아름다운 얼굴"" 평가한 인디펜던트 크리틱스는 어떤 매체?",https://www.koreaherald.com/article/28567,2013.12.25 13:37,"최근 언론을 통해 소개된 “가장 아름다운 얼굴 100인 (The 100 Most Beautiful Faces 2013)”을 엮은 영화 비평 사이트 인디펜던트 크리틱스에 대한 궁금증이 일고 있다. 인디펜던트 크리틱스(IndependentCritics.com)는 영국 출생의 영화 비평가 TC 캔들러가 다른 두 명의 비평가와 힘을 합쳐 만든 웹사이트이다. 1990년대 후반, 상업적이지 않은 영화 비평으로 인기를 끌던 캔들러는 영화 리뷰, 유명인사 인터뷰와 컬럼 등으로 이뤄진 이 사이트를 만들었는데, 이는 2000년대 중반부터 큰 인기를 끌었다고 한다. 이 웹사이트는 지난 1999년부터 ‘올해의 가장 아름다운 100인’ 리스트를 발표해왔는데, 캔들러가 작년에 밝힌 선정기준에 따르면 “다양한 문화, 생활방식, 직업과 다양한 인지도를 고려한 국제적인 리스트”이라고 한다. 또한 “인기 콘테스트(popularity contest)”가 아니라면서 인지도가 절대적인 선정기준이 아님을 강조했다. 실제로 이 목록에서 2위를 오른 애프터스쿨의 나나는 영미권에서는 인지도가 낮은 축에 속하며 인디펜던스 크리틱스는 “2012년 리스트를 발표하기 며칠 전에야 팬들의 수많은 추천을 통해 알게 되었다”고 설명했다. 이 매체는 또한 그녀가 2014년에 1위로 선정될 강력한 우승후보라며 “누가 그녀를 막을 수 있을까?”라고 의문을 던졌다. 이 매체가 최근 발표한 리스트에서는 프랑스의 배우 마리옹 꼬띠아르가 1위를 차지했으며, 나나를 포함해 태연, 수지, 송혜교 등 총 14명의 한국 연예인들이 순위에 올랐다. <관련 영문 기사> [Photo News] K-pop singers included on ‘most beautiful faces’ list for 2013 A host of K-pop singers have been included on “The 100 Most Beautiful Faces 2013” list by U.S.-based film review website IndependentCritics.com. The list was announced on Monday. A total of 14 South Koreans made the list, on which the Oscar-winning French actress Marion Cotillard was named the most beautiful face of the year. The South Korean highest on the list was Nana at No. 2, a singer and former model who is best known as a member of girl group After School. Despite being little-known in the mainstream U.S. media, she made the highest-ever debut on the list, which has been paying homage to the world’s beauties since 1999. The next highest Korean on the list was Tae-yeon of Girls’ Generation, who was joined by three other group members, Jessica (No. 20), Sooyoung (No. 66) and Yoona (No. 71) Teenage heartthrob Suzy of Miss A took the 14th spot. The versatile 19-year-old has been making a splash in the music industry and appearing on the small and big screens since her debut three years ago. Song Hye-kyo, in the 24th spot, was the highest-ranking South Korean actress on the list, followed by fellow actresses Go A-ra and Jun Ji-hyun, also known as Gianna Jun. Singer IU was at No. 39, and two more After School members, Lizzy (No. 63) and E-young (No. 82) were also chosen. Jaekyung and Woori, a pair of singers from Rainbow, took the 75th and 94th spots, respectively. ()",https://wimg.heraldcorp.com/content/default/2013/12/25/20131225000107_0.jpg?type=h&h=240,iu
[Photo News] K-pop singers included on ‘most beautiful faces’ list for 2013,https://www.koreaherald.com/article/28382,2013.12.25 13:02,"A host of K-pop singers have been included on “The 100 Most Beautiful Faces 2013” list by U.S.-based film review website IndependentCritics.com. The list was announced on Monday. A total of 14 South Koreans made the list, on which the Oscar-winning French actress Marion Cotillard was named the most beautiful face of the year. The South Korean highest on the list was Nana at No. 2, a singer and former model who is best known as a member of girl group After School. Despite being little-known in the mainstream U.S. media, she made the highest-ever debut on the list, which has been paying homage to the world’s beauties since 1999. The next highest Korean on the list was Tae-yeon of Girls’ Generation, who was joined by three other group members, Jessica (No. 20), Sooyoung (No. 66) and Yoona (No. 71) Teenage heartthrob Suzy of Miss A took the 14th spot. The versatile 19-year-old has been making a splash in the music industry and appearing on the small and big screens since her debut three years ago. Song Hye-kyo, in the 24th spot, was the highest-ranking South Korean actress on the list, followed by fellow actresses Go A-ra and Jun Ji-hyun, also known as Gianna Jun. Singer IU was at No. 39, and two more After School members, Lizzy (No. 63) and E-young (No. 82) were also chosen. Jaekyung and Woori, a pair of singers from Rainbow, took the 75th and 94th spots, respectively. ()",https://wimg.heraldcorp.com/content/default/2013/12/25/20131225000096_0.jpg?type=h&h=240,iu
"'가장 아름다운 얼굴'은 마리옹 꼬띠아르, 2위 애프터스쿨 나나...기준은?",https://www.koreaherald.com/article/28008,2013.12.25 13:00,"프랑스 여배우 마리옹 꼬띠아르가 ‘세계서 가장 아름대운 얼굴’로 꼽혔다. 지난 23일(현지시간) 미국 소재 영화 비평가 TC캔들러(TC Candler)와 인디펜던트크리틱스(IndependentCritics.com)은 ‘2013 세계에서 가장 아름다운 얼굴 100인’(The 100 Most Beautiful Faces of 2013)을 선정해 발표했다. 1위에 오른 마리옹 꼬띠아르(Marion Cotillard)는 1975년생으로, 깊은 눈매와 흰 피부, 붉은 입술이 특징인 프랑스 배우다. 2007년 기욤 까네와 약혼, 슬하에 1남(마르셀 까네)를 두고 있다. 마리옹 꼬띠아르는 1993년 TV 시리즈 ‘하이랜더’로 데뷔, 영화 ‘택시’, ‘러브 미 이프 유 데어’, ‘인게이지먼트’ 등에 출연해 인기를 누렸다. 에디트 피아프의 일생을 그린 영화 ‘라 비앙 로즈’ 주연을 맡아 미국-영국 아카데미 상, 세자르 상, 골든 글로브상 여우주연상을 휩쓸기도 했다. 그녀는 프랑스를 넘어 할리우드에도 진출해 성공적 성과를 거뒀다. 최근 크리스토퍼 놀란 감독의 영화 ‘인셉션’에서 레오나르도 디카프리오의 부인 역을 맡았고, ‘미드나잇 인 파리’-‘다크 나이트 라이즈’ 등에도 출연했다. 2007년 개봉한 ‘라비앙 로즈’로 미국 아카데미상, 영국 아카데미상, 세자르 상, 골든 글로브상 여우주연상을 수상하기도 했다. TC캔들러는 2위에 애프터스쿨의 나나를 선정, 눈길을 끈다. 애프터스쿨이 국내에서의 위치는 물론 해외에서의 인지도도 비교적 떨어지긴 하지만, 나나의 미모 만큼은 의심의 여지가 없다는 평. 때문에 TC캔들러의 넓은 시야를 칭찬하는 평이 많다. 세계서 가장 아름다운 얼굴 조사 결과를 접한 누리꾼들은 “가장 아름다운 얼굴 1위, 마리옹 꼬띠아르에 이어 나나가 2위라니 놀랍네” “가장 아름다운 얼굴 1위 마리옹 꼬띠아르, TC캔들러는 전형적인 미인보다 좀 더 개성이나 분위기를 중심으로 선정하는듯” “가장 아름다운 얼굴 1위 마리옹 꼬띠아르, 애프터스쿨 나나...작년엔 제시카랑 송혜교도 올랐었지” 등의 반응을 보였다. <관련 영문 기사> [Photo News] K-pop singers included on ‘most beautiful faces’ list for 2013 A host of K-pop singers have been included on “The 100 Most Beautiful Faces 2013” list by U.S.-based film review website IndependentCritics.com. The list was announced on Monday. A total of 14 South Koreans made the list, on which the Oscar-winning French actress Marion Cotillard was named the most beautiful face of the year. The South Korean highest on the list was Nana at No. 2, a singer and former model who is best known as a member of girl group After School. Despite being little-known in the mainstream U.S. media, she made the highest-ever debut on the list, which has been paying homage to the world’s beauties since 1999. The next highest Korean on the list was Tae-yeon of Girls’ Generation, who was joined by three other group members, Jessica (No. 20), Sooyoung (No. 66) and Yoona (No. 71) Teenage heartthrob Suzy of Miss A took the 14th spot. The versatile 19-year-old has been making a splash in the music industry and appearing on the small and big screens since her debut three years ago. Song Hye-kyo, in the 24th spot, was the highest-ranking South Korean actress on the list, followed by fellow actresses Go A-ra and Jun Ji-hyun, also known as Gianna Jun. Singer IU was at No. 39, and two more After School members, Lizzy (No. 63) and E-young (No. 82) were also chosen. Jaekyung and Woori, a pair of singers from Rainbow, took the 75th and 94th spots, respectively. ()",https://wimg.heraldcorp.com/content/default/2013/12/25/20131225000091_0.jpg?type=h&h=240,iu
Cho Yong-pil chosen as best singer of 2013,https://www.koreaherald.com/article/27728,2013.12.19 17:46,"K-pop legend Cho Yong-pil was selected as South Korea's best singer of 2013, beating out global star Psy in an annual poll released on Thursday. Cho received the most votes at 17.6 percent in a survey conducted by Gallup Korea on 4,263 people aged 13 or older across the country for three times from July through November. Voters could choose up to three favorite singers among those who were active this year. The 63-year-old singer, dubbed ""the king of singers"" in South Korea, has made a splash in the local music scene with the release of ""Hello,"" his first full-length album in nearly 10 years in April. Two songs contained in the album -- ""Hello"" and ""Bounce"" -- topped local music charts and rankings run by major television networks, with the album selling over 200,000 copies. Rapper Psy, who became a YouTube sensation for ""Gangnam Style"" last year, took the second place with 11.7 percent of support. The video of his latest song ""Gentleman"" surpassed the 600 million view mark on the video-sharing site earlier this month, becoming the most-viewed YouTube video of the year. Nicknamed ""Trot Queen,"" singer Jang Yun-jeong was at No. 3 with 8.8 percent support, followed by boy band EXO (8.4 percent) and Girls' Generation (8.3 percent). In addition, female singer IU (8.1 percent), girl group Sistar (7.6 percent), veteran singer Lee Seung-chul (6.6 percent), newbie girl group Crayon Pop (6.5 percent) and G-Dragon (6.4 percent), a member of boy band Big Bang were included in the top 10 list in that order. (Yonhap News)",,iu
African elephant survival tops agenda at Botswana talks,https://www.koreaherald.com/article/26449,2013.12.02 20:06,"JOHANNESBURG (AFP) ― African ministers and experts are meeting this week in Botswana to chart ways to stamp out a spike in elephant killings fuelled by a growing demand for ivory in Asia. “Poaching of elephants and associated ivory trafficking remain of grave concern,” said Richard Thomas, spokesman for the animal conservation group Traffic. The three-day meeting that opened on Monday in Gaborone has been organized by the Botswana government and the International Union for Conservation of Nature. Poaching has risen sharply in Africa in recent years and the illegal ivory trade has tripled since 1998, according to the United Nations Environment Program. Large-scale seizures of ivory destined for Asia have more than doubled since 2009 and reached an all-time high in 2011. The meeting expects to adopt a pact that will commit signatories, including the biggest ivory markets, such as China, to demonstrate political will at the highest level in the fight against poaching and ivory trafficking. IUCN said increasing poaching levels and loss of habitat are threatening the survival of elephants in central Africa as well as in previously secure havens in west, southern and east Africa. There are less than half a million elephants left in Africa compared with 1.2 million in 1980 and 10 million in 1900. Poachers are becoming more sophisticated, using helicopters and automatic weapons as the price of ivory on the black market shot up tenfold in the past decade to more than $2,000 per kilogram. The tusk of an adult 30-year-old elephant can weigh around 20 kilograms, according to experts. “The situation is dramatic,” said Stephanie Vergniault, who founded the charity SOS Elephants in Chad. She warns that “in 10 years there will be no African elephants.” Most of the ivory ends up in the Middle East and Asia, particularly in Thailand and China. Beyond worries of the species‘ survival, elephant poaching has given rise to security and terrorism concerns. Proceeds from ivory are believed to be financing groups such as Somalia’s Al-Qaeda linked Shebab, Uganda‘s Lord’s Resistance Army and Sudan‘s Janjaweed militia, according to conservation charities. The Gaborone meeting is a follow-up to the Bangkok talks held in March under the aegis of the Convention on International Trade in Endangered Species of Wild Fauna and Flora at which eight countries were accused of failing to do enough to tackle ivory trafficking. Kenya, Tanzania and Uganda as well as transit countries Malaysia, the Philippines and Vietnam, and top markets China and Thailand were identified as making insufficient efforts to curb the trade. The next CITES meeting takes place in July and will “decide whether the eight countries are to face disciplinary measures,” said IUCN’s global species specialist Lynne Labanne. All countries have to undertake to work together to curb the slaughter of elephants because “one country cannot fight trafficking alone”, and penalties must be toughened, said Maine Sebogo, head of the global conservation group WWF in Botswana. “We must go beyond speeches and move on to take concrete action,” said Congolese Minister of Forestry Henri Djombo. There is also a need to take urgent action to protect the elephants in previously safe zones of eastern and southern African countries. Hundreds of elephants were this year poisoned in Zimbabwe for their tusks. South Africa, which is already buckling under an unprecedented wave of rhino poaching, has so far been spared of elephant killings, but it is worried. “Ivory poaching is now a reality in countries north of our border, including northern Mozambique,” said General Johan Jooste, who heads the anti-poaching task team at South Africa‘s famous Kruger National Park. “We are hoping to use the expertise we have gained in fighting rhino poaching to confront ivory poachers,” he said. Ivory trade is banned under the CITES. The illegal ivory trade is estimated to be worth up to $10 billion a year. Elephant tusks are used to make ornaments and rhinoceros horns are used in traditional medicine.",,iu
S. Korea displeased with illegal fishing nation designation by EU,https://www.koreaherald.com/article/25708,2013.11.26 22:06,"South Korea on Tuesday expressed its displeasure with the European Union's preliminary designation of the country as an illegal fishing nation, noting it has already revised law to intensify fishing regulation set to go into effect early next year, according to a ministry official. ""South Korea has consistently sought to react to various issues raised by the European Union since last year, and the result of such efforts was the revision to the law on deep-sea fishing, which was legislated in late July,"" an official from the Ministry of Oceans and Fisheries told reporters. The official, who spoke on condition of anonymity, said the EU's preliminary designation of the country as an IUU (illegal, unreported and unregulated) fishing country Tuesday came despite EU's awareness that the country's ""necessary regulations (to curb IUU fishing) are now in place and ready to go into effect early next year."" Under the revised law on deep-sea fishing, all South Korean vessels engaged in overseas fishing must be equipped with a tracking device known as vessel monitoring system starting in July 30 after a six-month probation period following the enactment of the revised law on Jan. 31, 2014. The country will also set up a fishing monitoring center to keep a close watch on all overseas fishing by South Korean ships, a key issue raised earlier by the EU, according to ministry officials. Another issue raised by the EU had been South Korea's penalty against IUU fishing, which currently is a fine of less than 5 million won ($4,717). Starting Jan. 31, the maximum fine for IUU fishing will be raised to three times the value of the catch from illegal fishing. For now, EU's preliminary designation will have little impact on the country's fishing activities, let alone its exports of fishery products to EU member states, which amounted to $107.6 million in 2012, the ministry officials said. EU regulations only stipulate that countries preliminarily designated IUU fishing nation must work with the EU to avoid official designation. The ministry officials said the country's new and strengthened measures against illegal fishing that are set to go into effect next year should be enough to meet all EU criteria to have the country taken off the short list for official IUU designation. (Yonhap News)",,iu
Annual MAMA promises another star-studded night,https://www.koreaherald.com/article/25515,2013.11.20 20:02,"Legendary music icon Stevie Wonder, internationally recognized music acts Ylvis of Norway and Icona Pop from Sweden, and Hollywood celebrity starlet Paris Hilton are all on the guest list for the upcoming fifth annual Mnet Asia Music Awards in Hong Kong on Friday. One of the most anticipated awards ceremonies in Asia, MAMA attracts some of the top names in the K-pop and Korean entertainment industry; however, officials at CJ E&M have stated that it is continuing its attempts to turn the awards ceremony into a more internationally recognized event. “As Stevie Wonder’s appearance this year demonstrates, 2013 MAMA is much more than a simple music awards show, but a true festival uniting Asia through music and culture, and promoting a message of hope throughout the world,” said Mnet production director Shin Hyung-kwan in a press release. The awards show recognizes the year’s most popular music acts and gives fans the opportunity to vote for their favorite nominated artists. Some of this year’s nominees include G-Dragon, Psy, Cho Yong-pil, Lee Seung-ki and Lee Seung-chul battling it out for male artist of the year. Meanwhile, Baek Ji-young, Sunmi of Wonder Girls, IU, Ailee and Lee Hyori are contending for the title of this year’s best female artist. Other nominees of the night include 2NE1, Girls’ Generation, Sistar, 4minute, f(x), EXO, SHINee, Shinhwa, Infinite, Lee Hi and Crayon Pop. Since the worldwide online fan voting period opened on Oct. 24, more than 10 million people in 191 countries have cast votes for their favorite Korean artists, according to an Mnet official. Chinese fans accounted for nearly half of the votes at 48 percent (approximately 4.5 million votes), followed by Korea at 13.5 percent, Taiwan at 6.8 percent, Malaysia at 5 percent and Thailand and the United States at 3.8 and 3.7 percent, respectively. “The number of participants in the online voting confirms the interest and anticipation of MAMA,” said Shin. “We hope to put on fun performances audiences around the world can enjoy.” The 2013 Mnet Asia Music Awards will take place on Nov. 22 at the Hong Kong Asian Expo Arena and air in more than 93 countries across Asia, Europe, North America, Africa and Oceania. By Julie Jackson ()",https://wimg.heraldcorp.com/content/default/2013/11/20/20131120001302_0.jpg?type=h&h=240,iu
IU’s star continues to rise,https://www.koreaherald.com/article/25224,2013.11.19 19:21,"Singer-actress cements leading lady status with new TV drama Singer IU is returning to the small screen hot on the heels of the release of her chart-topping third full length album, “Modern Times.” As she sets to crown her new album’s launch with a concert this week, IU is also taking the next step to leaving her days as a supporting actress behind with a lead in KBS’ “Bel Ami.” In two years, IU has managed to leap from her endearing first supporting role as a dorky singing ingenue in KBS’ “Dream High” to leading lady status, first as the plucky heroine in the weekend drama “You Are the Best!” and now as the self-described “quirky” and “playful” Bo-tong in the upcoming “Bel Ami.” Some might question her decision to tackle a second heroine while still supporting her album. IU, however, said, “I felt I could do both.” “I was into the second week of activities for my new album when I received the synopsis, and it was great fun to read,” the 20-year-old singer-actress explained as to why she could not turn down the opportunity despite its overlap with her singing schedule. IU’s latest role, which she describes as a mash-up of her “Dream High” character and her “You’re the Best!” heroine, is a left-of-center, near-geek girl who pines for a handsome ladies’ man-in-the-making, played by hallyu star Jang Keun-suk. In the drama ― which is based on a comic book series ― Jang’s hero, Dokgo Mate, makes his way up the social ladder with the aid of 10 well-heeled women who are enamored with his striking good looks and charm. One can only guess that as he dates a string of wealthy socialites, Dokgo will eventually see the true swan in Bo-tong’s ugly duckling. Jang, himself, already sees the real thespian in IU. “She is like a veteran actress who has been honing her craft for years,” Jang, 26, said of working with her at the drama’s press conference on Monday. Since IU made her debut in 2008, she has proven herself well-steeled for all the fame and success that has come her way, displaying an even-keeled ability to intercept most any question with earnest, sometimes unexpected, answers. At the press event, IU answered questions regarding what kind of men she finds charming with ease, saying, “A man of many talents, and I do not mean someone who can carve out a lucrative career for himself, per se.” After a pause, she added, out of left field, “Like a guy who is exceptionally gifted at playing a short bamboo flute?” Amidst all the fun and laughter, IU shed some light on how she has kept it together throughout her rise to stardom. “After debuting I think it was smart to use a stage name,” said IU. “I can separate my personal from my public life.” The starlet, who turned 20 this year, elaborated that as IU, she has grown wiser and increasingly thoughtful about her work life. Conversely, as Lee Ji-eun, IU said she has been able to increasingly simplify her private life, dwell less on matters and stay true to her emotions and her personal relationships. “I think that is good,” she said. “Bel Ami” starts airing Nov. 20 Wednesday and Thursday nights on KBS 2 TV at 10 p.m. By Jean Oh ()",https://wimg.heraldcorp.com/content/default/2013/11/19/20131119001258_0.jpg?type=h&h=240,iu
